#oID	descriptor	value	sigma
8658	INTENSITY/STRENGTH	69.0228256269	0.855252842068
7720	INTENSITY/STRENGTH	60.5525185427	0.955457740962
325	INTENSITY/STRENGTH	63.0345680695	0.932040014097
521238	INTENSITY/STRENGTH	40.0613405649	0.960489219453
8051	INTENSITY/STRENGTH	53.7859764122	0.994266553042
62444	INTENSITY/STRENGTH	62.7791403392	0.934677428876
101604	INTENSITY/STRENGTH	35.4021517625	0.914761130734
778574	INTENSITY/STRENGTH	34.8759196367	0.908504877265
7820	INTENSITY/STRENGTH	55.8062237444	0.986515106332
31265	INTENSITY/STRENGTH	57.8154400381	0.975567558805
8615	INTENSITY/STRENGTH	29.8476351073	0.837552875692
1551246	INTENSITY/STRENGTH	55.7918190989	0.98658193261
6584	INTENSITY/STRENGTH	32.3651242167	0.875604462443
5960	INTENSITY/STRENGTH	32.9045711499	0.883098524972
61918	INTENSITY/STRENGTH	62.2580250625	0.939896328627
8797	INTENSITY/STRENGTH	59.7276866877	0.962148844682
31260	INTENSITY/STRENGTH	33.1224073037	0.886058745911
18554	INTENSITY/STRENGTH	43.574404028	0.983484686562
12748	INTENSITY/STRENGTH	43.395351501	0.982551447282
11525	INTENSITY/STRENGTH	57.6312498515	0.976705610281
440967	INTENSITY/STRENGTH	49.7548237771	0.999975955448
31234	INTENSITY/STRENGTH	58.8680532311	0.968543052756
7409	INTENSITY/STRENGTH	68.7727428266	0.859033650706
6106	INTENSITY/STRENGTH	36.6660593599	0.928882410802
8918	INTENSITY/STRENGTH	36.4423516512	0.9264760685
10748	INTENSITY/STRENGTH	39.0357935148	0.95191447046
7122	INTENSITY/STRENGTH	39.441195968	0.955404662965
24197	INTENSITY/STRENGTH	34.2927365328	0.901312749749
11980	INTENSITY/STRENGTH	64.5795538483	0.914974643834
11086	INTENSITY/STRENGTH	67.8396057887	0.872699386121
7937	INTENSITY/STRENGTH	56.7052920295	0.98201562352
7792	INTENSITY/STRENGTH	53.8709043019	0.994006439954
13436	INTENSITY/STRENGTH	55.1386060552	0.989437891124
326	INTENSITY/STRENGTH	64.9135753112	0.911034108575
62332	INTENSITY/STRENGTH	30.9464060723	0.854784223376
13561	INTENSITY/STRENGTH	40.9553292994	0.967277572767
7361	INTENSITY/STRENGTH	41.9995555906	0.974397155701
93375	INTENSITY/STRENGTH	62.3910729746	0.938584524215
7147	INTENSITY/STRENGTH	62.5025939817	0.937474057491
641423	INTENSITY/STRENGTH	34.8986173234	0.908779296502
17617	INTENSITY/STRENGTH	39.2542543571	0.953811580232
8082	INTENSITY/STRENGTH	45.7493445905	0.992772771436
7593	INTENSITY/STRENGTH	34.2591950445	0.900890823742
8137	INTENSITY/STRENGTH	39.977108987	0.959816662297
8175	INTENSITY/STRENGTH	53.3854868751	0.995415391447
62900	INTENSITY/STRENGTH	57.0636150669	0.980042136875
8184	INTENSITY/STRENGTH	29.0001728894	0.82360290453
16324	INTENSITY/STRENGTH	64.6202443868	0.914499381628
7059	INTENSITY/STRENGTH	60.633372038	0.954772559641
8908	INTENSITY/STRENGTH	54.9118983932	0.99034930167
638014	INTENSITY/STRENGTH	38.1218246867	0.94356358049
5541	INTENSITY/STRENGTH	34.7081614771	0.906463869835
637566	INTENSITY/STRENGTH	56.2133226193	0.984557848812
2969	INTENSITY/STRENGTH	48.5385064816	0.999145614678
7047	INTENSITY/STRENGTH	62.3339290132	0.939149678039
98330	INTENSITY/STRENGTH	44.6077732468	0.988369556257
61386	INTENSITY/STRENGTH	35.7615820362	0.918906981555
7654	INTENSITY/STRENGTH	38.4220813103	0.946380719526
243	INTENSITY/STRENGTH	54.7496735026	0.990976240647
61192	INTENSITY/STRENGTH	38.7131981365	0.949043241478
62580	INTENSITY/STRENGTH	33.8400831507	0.89554283497
12810	INTENSITY/STRENGTH	46.0516011043	0.993764058464
8658	VALENCE/PLEASANTNESS	52.7414119191	0.996993864276
7720	VALENCE/PLEASANTNESS	44.2390885066	0.986724759506
325	VALENCE/PLEASANTNESS	45.3590672799	0.991384697395
521238	VALENCE/PLEASANTNESS	52.7522118758	0.996970131916
8051	VALENCE/PLEASANTNESS	46.6219979136	0.995435640762
62444	VALENCE/PLEASANTNESS	18.1588503665	0.594456476006
101604	VALENCE/PLEASANTNESS	48.873049284	0.999491992833
778574	VALENCE/PLEASANTNESS	47.4877777032	0.997475495653
7820	VALENCE/PLEASANTNESS	47.3230331655	0.997133539427
61199	VALENCE/PLEASANTNESS	44.7163586922	0.988833253812
