#oID	descriptor	value	sigma
8658	INTENSITY/STRENGTH	75.2940384557	0.74408464744
7720	INTENSITY/STRENGTH	64.2657804811	0.918595002906
325	INTENSITY/STRENGTH	63.1240457312	0.931103769458
521238	INTENSITY/STRENGTH	44.0245660264	0.985717675531
8051	INTENSITY/STRENGTH	62.7031394108	0.935452099643
62444	INTENSITY/STRENGTH	85.33267759	0.500640757728
101604	INTENSITY/STRENGTH	29.7666677262	0.836244906039
778574	INTENSITY/STRENGTH	27.5392240057	0.798205416694
7820	INTENSITY/STRENGTH	47.857790428	0.99816437526
31265	INTENSITY/STRENGTH	59.930442077	0.960554528062
8615	INTENSITY/STRENGTH	34.9277988973	0.909131501568
1551246	INTENSITY/STRENGTH	62.5724965264	0.936772932438
6584	INTENSITY/STRENGTH	29.8216272652	0.837133309511
5960	INTENSITY/STRENGTH	15.5546641218	0.525407534496
61918	INTENSITY/STRENGTH	80.7985890681	0.620578764565
8797	INTENSITY/STRENGTH	68.5005333402	0.863092106451
31260	INTENSITY/STRENGTH	35.3016850741	0.913583815335
18554	INTENSITY/STRENGTH	53.9647960699	0.99371215685
12748	INTENSITY/STRENGTH	54.2363354421	0.992821384809
11525	INTENSITY/STRENGTH	58.3211343379	0.972303489332
440967	INTENSITY/STRENGTH	55.0953099288	0.989615126692
31234	INTENSITY/STRENGTH	64.8708482184	0.911543149306
7409	INTENSITY/STRENGTH	65.8127488376	0.89998278968
6106	INTENSITY/STRENGTH	29.919912536	0.838716034976
8918	INTENSITY/STRENGTH	28.6441257575	0.817570654135
10748	INTENSITY/STRENGTH	41.2796063481	0.969581893822
7122	INTENSITY/STRENGTH	54.0352878098	0.993486580917
24197	INTENSITY/STRENGTH	41.9239063554	0.973910684577
11980	INTENSITY/STRENGTH	62.2170671642	0.940297307963
11086	INTENSITY/STRENGTH	87.0556123281	0.450752637996
7937	INTENSITY/STRENGTH	46.7736703954	0.995836318913
7792	INTENSITY/STRENGTH	51.2613417267	0.999363606819
13436	INTENSITY/STRENGTH	57.6210080763	0.976768094361
326	INTENSITY/STRENGTH	70.4219439164	0.83317768267
62332	INTENSITY/STRENGTH	23.6469948392	0.722207647598
13561	INTENSITY/STRENGTH	40.5147062939	0.964011681323
7361	INTENSITY/STRENGTH	48.8383989578	0.999460273207
93375	INTENSITY/STRENGTH	62.892523787	0.933513132161
7147	INTENSITY/STRENGTH	71.2081224961	0.820086216076
641423	INTENSITY/STRENGTH	37.8292794767	0.940749424778
17617	INTENSITY/STRENGTH	35.8861410363	0.920319594062
8082	INTENSITY/STRENGTH	40.6972209761	0.965383320973
7593	INTENSITY/STRENGTH	33.1852386582	0.886905520408
8137	INTENSITY/STRENGTH	39.5245990391	0.956106389883
8175	INTENSITY/STRENGTH	57.4366048728	0.977878763186
62900	INTENSITY/STRENGTH	58.1330467221	0.973541420407
8184	INTENSITY/STRENGTH	44.0579102863	0.985876627934
16324	INTENSITY/STRENGTH	70.012411532	0.839801353869
7059	INTENSITY/STRENGTH	70.3229817949	0.834790564386
8908	INTENSITY/STRENGTH	50.3629344847	0.999947311424
638014	INTENSITY/STRENGTH	39.3849896695	0.954928622273
5541	INTENSITY/STRENGTH	40.5683461133	0.964417561984
637566	INTENSITY/STRENGTH	57.829774332	0.975477853564
2969	INTENSITY/STRENGTH	54.8077963624	0.990754037655
7047	INTENSITY/STRENGTH	60.8696487764	0.952740294191
98330	INTENSITY/STRENGTH	58.8810001723	0.968451134376
61386	INTENSITY/STRENGTH	11.7968381973	0.41620737131
7654	INTENSITY/STRENGTH	45.3063230451	0.991187758657
243	INTENSITY/STRENGTH	55.5138015258	0.987839197094
61192	INTENSITY/STRENGTH	53.9774245587	0.993672037552
62580	INTENSITY/STRENGTH	22.9256584775	0.706792012448
12810	INTENSITY/STRENGTH	50.0663442547	0.999998239376
8658	VALENCE/PLEASANTNESS	48.3705492355	0.998937956082
7720	VALENCE/PLEASANTNESS	38.2636529807	0.944903263457
325	VALENCE/PLEASANTNESS	46.2686908344	0.994430932764
521238	VALENCE/PLEASANTNESS	50.5206791307	0.999891557297
8051	VALENCE/PLEASANTNESS	46.1283704677	0.994004193906
62444	VALENCE/PLEASANTNESS	18.8411846692	0.611651290873
101604	VALENCE/PLEASANTNESS	55.6900112085	0.987049508979
778574	VALENCE/PLEASANTNESS	39.7507528144	0.957981172852
7820	VALENCE/PLEASANTNESS	51.844976041	0.998638425363
61199	VALENCE/PLEASANTNESS	49.8217165702	0.999987286007
31265	VALENCE/PLEASANTNESS	65.1230543285	0.908517291111
8615	VALENCE/PLEASANTNESS	58.0578725327	0.974028276099
1551246	VALENCE/PLEASANTNESS	49.3569592565	0.999834599441
6584	VALENCE/PLEASANTNESS	48.6928873127	0.999316582569
5960	VALENCE/PLEASANTNESS	51.2187897756	0.999405820593
61918	VALENCE/PLEASANTNESS	36.2703077271	0.924598220037
