#oID	descriptor	value	sigma
2879	INTENSITY/STRENGTH	45.2953235208	0.99114640769
16255	INTENSITY/STRENGTH	46.442654823	0.994938118117
15606	INTENSITY/STRENGTH	48.6190706997	0.999237213707
11527	INTENSITY/STRENGTH	51.3552635472	0.999265304287
7151	INTENSITY/STRENGTH	51.4759226037	0.999128660987
5367698	INTENSITY/STRENGTH	49.9138845479	0.999997033652
641423	INTENSITY/STRENGTH	49.7186738123	0.99996834223
6943	INTENSITY/STRENGTH	50.9807260194	0.99961527059
61204	INTENSITY/STRENGTH	48.1812778161	0.998676899847
6137	INTENSITY/STRENGTH	50.7910863718	0.999749672941
660	INTENSITY/STRENGTH	50.1244241642	0.999993807451
8193	INTENSITY/STRENGTH	45.4246162561	0.991626345439
10882	INTENSITY/STRENGTH	53.7499919559	0.994375024132
11124	INTENSITY/STRENGTH	33.0811758222	0.885501355376
8363	INTENSITY/STRENGTH	48.0688220302	0.99850822066
8375	INTENSITY/STRENGTH	51.0944087359	0.999520907807
8785	INTENSITY/STRENGTH	50.4171598866	0.999930391052
31404	INTENSITY/STRENGTH	48.6137135164	0.999231283914
5780	INTENSITY/STRENGTH	49.4031061462	0.999857487091
6997	INTENSITY/STRENGTH	52.3413336093	0.997807262772
24197	INTENSITY/STRENGTH	49.9314729184	0.999998121616
12580	INTENSITY/STRENGTH	50.6401573314	0.999836079436
7997	INTENSITY/STRENGTH	59.2528364563	0.965754007005
7601	INTENSITY/STRENGTH	48.2140694755	0.998724180865
650	INTENSITY/STRENGTH	30.4189687533	0.846633286126
6569	INTENSITY/STRENGTH	33.3131071378	0.888619042642
22386	INTENSITY/STRENGTH	33.0167923463	0.884628263117
14104	INTENSITY/STRENGTH	50.4724798233	0.999910705127
14296	INTENSITY/STRENGTH	52.0314751051	0.998349243559
244	INTENSITY/STRENGTH	44.4512871512	0.987684714288
24473	INTENSITY/STRENGTH	49.195062262	0.999740830095
11525	INTENSITY/STRENGTH	48.6712939332	0.999293816075
61027	INTENSITY/STRENGTH	44.1581937643	0.986349319962
228769	INTENSITY/STRENGTH	46.8055889851	0.995918295307
62902	INTENSITY/STRENGTH	52.4045326485	0.997687289097
326	INTENSITY/STRENGTH	51.0445269111	0.999563585413
8180	INTENSITY/STRENGTH	46.9857326106	0.996365676842
5280450	INTENSITY/STRENGTH	46.6033116407	0.995385003276
8163	INTENSITY/STRENGTH	48.109224602	0.998569987358
9256	INTENSITY/STRENGTH	48.3061672724	0.998852372276
24834	INTENSITY/STRENGTH	53.4562783481	0.995221655992
2682	INTENSITY/STRENGTH	43.5792429484	0.983509551554
520191	INTENSITY/STRENGTH	50.9350402776	0.999650279872
16324	INTENSITY/STRENGTH	55.0393931392	0.989841806715
10400	INTENSITY/STRENGTH	49.483795092	0.999893412997
8294	INTENSITY/STRENGTH	50.4626269951	0.999914390505
8918	INTENSITY/STRENGTH	47.4255640775	0.997348911872
14286	INTENSITY/STRENGTH	52.1419440921	0.998164830203
31272	INTENSITY/STRENGTH	53.3979912686	0.995381462135
7463	INTENSITY/STRENGTH	50.5668826739	0.999871457614
11980	INTENSITY/STRENGTH	51.1499148813	0.999471078306
6584	INTENSITY/STRENGTH	31.7876713021	0.86732443336
61024	INTENSITY/STRENGTH	47.3833100085	0.997261173395
8186	INTENSITY/STRENGTH	47.1876463326	0.99683626674
31249	INTENSITY/STRENGTH	50.6355893505	0.999838410471
4133	INTENSITY/STRENGTH	50.7217795996	0.999791613684
519539	INTENSITY/STRENGTH	52.5669213686	0.997364365875
6998	INTENSITY/STRENGTH	46.9338642766	0.99623952469
1060	INTENSITY/STRENGTH	28.8117344973	0.820422961994
2879	VALENCE/PLEASANTNESS	45.3864277233	0.991485980339
16255	VALENCE/PLEASANTNESS	46.6888504703	0.995614515517
15606	VALENCE/PLEASANTNESS	46.8968827649	0.99614826537
11527	VALENCE/PLEASANTNESS	45.6963087846	0.992591296769
10430	VALENCE/PLEASANTNESS	44.9868925679	0.98994750155
7151	VALENCE/PLEASANTNESS	45.8707176716	0.993179610981
5367698	VALENCE/PLEASANTNESS	46.4631268766	0.994996211404
641423	VALENCE/PLEASANTNESS	46.1955803508	0.994210556453
6943	VALENCE/PLEASANTNESS	45.5351949205	0.992026206241
61204	VALENCE/PLEASANTNESS	46.7830460971	0.995860483035
6137	VALENCE/PLEASANTNESS	25.8933587659	0.767547939365
660	VALENCE/PLEASANTNESS	45.6727770402	0.992510056582
8193	VALENCE/PLEASANTNESS	45.5172831328	0.991962099795
10882	VALENCE/PLEASANTNESS	47.1420325021	0.996732808712
11124	VALENCE/PLEASANTNESS	46.5897202914	0.995347996924
8363	VALENCE/PLEASANTNESS	46.2355514796	0.994331570935
10448	VALENCE/PLEASANTNESS	39.4701765465	0.955649127215
8375	VALENCE/PLEASANTNESS	46.497858828	0.995094002885
8785	VALENCE/PLEASANTNESS	46.40875434	0.994841181844
31404	VALENCE/PLEASANTNESS	45.8070683186	0.992967729566
5780	VALENCE/PLEASANTNESS	43.9829416616	0.985518003581
7991	VALENCE/PLEASANTNESS	45.5187024311	0.99196718884
61653	VALENCE/PLEASANTNESS	40.8455174009	0.966478179337
6997	VALENCE/PLEASANTNESS	46.1664757954	0.994121636869
24197	VALENCE/PLEASANTNESS	46.7349358047	0.99573574232
12580	VALENCE/PLEASANTNESS	46.0178739061	0.993657068709
7997	VALENCE/PLEASANTNESS	46.8482962372	0.996026705357
7601	VALENCE/PLEASANTNESS	46.0592674671	0.993788250842
650	VALENCE/PLEASANTNESS	46.1487710621	0.994067214267
