#oID	descriptor	value	sigma
2879	INTENSITY/STRENGTH	44.9227255482	0.989688513656
16255	INTENSITY/STRENGTH	46.9438590087	0.996264000897
15606	INTENSITY/STRENGTH	48.7862052359	0.999410680908
11527	INTENSITY/STRENGTH	51.301783953	0.999322143416
7151	INTENSITY/STRENGTH	51.4228254046	0.999190227147
5367698	INTENSITY/STRENGTH	49.8837714168	0.999994596367
641423	INTENSITY/STRENGTH	49.9565352848	0.999999244327
6943	INTENSITY/STRENGTH	50.6203933547	0.999846044834
61204	INTENSITY/STRENGTH	48.4445840744	0.999032272519
6137	INTENSITY/STRENGTH	52.5859230311	0.997325200831
660	INTENSITY/STRENGTH	50.1940374499	0.999984939787
8193	INTENSITY/STRENGTH	45.9299813147	0.993373979161
10882	INTENSITY/STRENGTH	53.5714236269	0.994897973311
11124	INTENSITY/STRENGTH	32.7335417669	0.880747768034
8363	INTENSITY/STRENGTH	47.9124669214	0.998256882258
8375	INTENSITY/STRENGTH	50.4785982601	0.999908377482
8785	INTENSITY/STRENGTH	50.1563203459	0.99999022558
31404	INTENSITY/STRENGTH	48.6899640872	0.999313522363
5780	INTENSITY/STRENGTH	49.3415532423	0.999826579147
6997	INTENSITY/STRENGTH	51.5824827271	0.998998299367
24197	INTENSITY/STRENGTH	49.8977439227	0.999995817478
12580	INTENSITY/STRENGTH	50.1530573686	0.999990629377
7997	INTENSITY/STRENGTH	58.9527588845	0.967939243343
7601	INTENSITY/STRENGTH	48.310996653	0.998858907077
650	INTENSITY/STRENGTH	30.1658876743	0.8426431953
6569	INTENSITY/STRENGTH	32.9978941806	0.884371359082
22386	INTENSITY/STRENGTH	32.7845929665	0.881451904269
14104	INTENSITY/STRENGTH	50.2061681773	0.999982997873
14296	INTENSITY/STRENGTH	52.1259013632	0.998192217358
244	INTENSITY/STRENGTH	44.2560430856	0.986802783586
24473	INTENSITY/STRENGTH	49.55220169	0.999919790669
11525	INTENSITY/STRENGTH	48.6715580695	0.999294096815
61027	INTENSITY/STRENGTH	46.9970581258	0.99639293604
228769	INTENSITY/STRENGTH	47.2797582902	0.997040114016
62902	INTENSITY/STRENGTH	52.2534538737	0.997968778256
326	INTENSITY/STRENGTH	50.0716109633	0.999997948748
8180	INTENSITY/STRENGTH	47.4317933941	0.997361725932
5280450	INTENSITY/STRENGTH	47.4799363258	0.997459711631
8163	INTENSITY/STRENGTH	48.4192221768	0.999000456589
9256	INTENSITY/STRENGTH	48.4005937369	0.998976759842
24834	INTENSITY/STRENGTH	51.1981055603	0.999425817227
2682	INTENSITY/STRENGTH	44.8552439555	0.989412594097
520191	INTENSITY/STRENGTH	50.8690806703	0.999697879515
16324	INTENSITY/STRENGTH	55.5151105469	0.987833422262
10400	INTENSITY/STRENGTH	49.5222867418	0.999908716017
8294	INTENSITY/STRENGTH	50.7720998628	0.999761544721
8918	INTENSITY/STRENGTH	47.8884754142	0.998216585569
14286	INTENSITY/STRENGTH	52.0970756925	0.998240909416
31272	INTENSITY/STRENGTH	53.2279690212	0.995832086399
7463	INTENSITY/STRENGTH	50.5673591574	0.999871241435
11980	INTENSITY/STRENGTH	50.7166607304	0.999794558959
6584	INTENSITY/STRENGTH	31.6061759155	0.864666894219
61024	INTENSITY/STRENGTH	47.6850730566	0.997856445299
8186	INTENSITY/STRENGTH	47.5379614991	0.997575346568
31249	INTENSITY/STRENGTH	50.6744811619	0.999818030065
4133	INTENSITY/STRENGTH	50.0746795474	0.999997769186
519539	INTENSITY/STRENGTH	52.5486755985	0.997401701077
6998	INTENSITY/STRENGTH	45.7737889892	0.992855656197
1060	INTENSITY/STRENGTH	28.4286465243	0.813870683691
2879	VALENCE/PLEASANTNESS	44.6767553322	0.988665226483
16255	VALENCE/PLEASANTNESS	46.5768148668	0.995312721417
15606	VALENCE/PLEASANTNESS	46.7513294667	0.995778455906
11527	VALENCE/PLEASANTNESS	45.4353321764	0.991665523064
10430	VALENCE/PLEASANTNESS	44.7112254842	0.988811545648
7151	VALENCE/PLEASANTNESS	45.5997196524	0.992255013145
5367698	VALENCE/PLEASANTNESS	46.1992791581	0.994221808433
641423	VALENCE/PLEASANTNESS	45.98678473	0.993557641279
6943	VALENCE/PLEASANTNESS	44.7483487249	0.988968063554
61204	VALENCE/PLEASANTNESS	46.5499973284	0.995238992626
6137	VALENCE/PLEASANTNESS	27.2014974793	0.792091313125
660	VALENCE/PLEASANTNESS	45.4454943967	0.991702591484
8193	VALENCE/PLEASANTNESS	45.4043375057	0.991551954495
10882	VALENCE/PLEASANTNESS	46.8301162735	0.995980734864
11124	VALENCE/PLEASANTNESS	46.2003672821	0.994225116484
8363	VALENCE/PLEASANTNESS	45.9193924879	0.993339456933
10448	VALENCE/PLEASANTNESS	44.3248959572	0.987117277641
8375	VALENCE/PLEASANTNESS	45.5549065207	0.992096457584
8785	VALENCE/PLEASANTNESS	45.9982339251	0.993594347313
31404	VALENCE/PLEASANTNESS	45.5189079755	0.991967925707
5780	VALENCE/PLEASANTNESS	43.8057923292	0.984652716532
7991	VALENCE/PLEASANTNESS	45.2426512204	0.990947053036
61653	VALENCE/PLEASANTNESS	44.9600829082	0.989839694283
6997	VALENCE/PLEASANTNESS	44.8740447238	0.989489833003
24197	VALENCE/PLEASANTNESS	46.4710563894	0.995018622797
12580	VALENCE/PLEASANTNESS	45.1300427471	0.990513406542
7997	VALENCE/PLEASANTNESS	46.4822460295	0.995050162801
7601	VALENCE/PLEASANTNESS	45.9913133955	0.993572172683
650	VALENCE/PLEASANTNESS	45.9082001783	0.993302869688
6569	VALENCE/PLEASANTNESS	45.7478787446	0.992767785932
22386	VALENCE/PLEASANTNESS	44.6273381276	0.988453801762
14104	VALENCE/PLEASANTNESS	45.6183139214	0.992320330844
14296	VALENCE/PLEASANTNESS	45.2416542863	0.990943258428
244	VALENCE/PLEASANTNESS	44.5557187792	0.988143920796
24473	VALENCE/PLEASANTNESS	46.1628873859	0.994110626715
11525	VALENCE/PLEASANTNESS	45.3267161891	0.991264167369
61027	VALENCE/PLEASANTNESS	46.5916838204	0.995353352328
15380	VALENCE/PLEASANTNESS	44.0090247961	0.985643286443
228769	VALENCE/PLEASANTNESS	46.5137676698	0.995138473656
62902	VALENCE/PLEASANTNESS	46.3538878725	0.994682346541
326	VALENCE/PLEASANTNESS	58.0740576806	0.973923837028
8180	VALENCE/PLEASANTNESS	45.5410345452	0.992047050829
5280450	VALENCE/PLEASANTNESS	45.7530342062	0.992785312619
8163	VALENCE/PLEASANTNESS	46.3330481755	0.994621385727
9256	VALENCE/PLEASANTNESS	43.0080625345	0.980445124192
101010	VALENCE/PLEASANTNESS	30.9165730807	0.854329126807
27458	VALENCE/PLEASANTNESS	44.7259776907	0.988873875472
24834	VALENCE/PLEASANTNESS	58.8356211051	0.968772719875
2682	VALENCE/PLEASANTNESS	45.362071021	0.991395845914
520191	VALENCE/PLEASANTNESS	29.414947771	0.830502249891
16324	VALENCE/PLEASANTNESS	46.4898217762	0.995071459535
10400	VALENCE/PLEASANTNESS	44.7588977781	0.989012339
8294	VALENCE/PLEASANTNESS	46.7879090446	0.995872988678
8918	VALENCE/PLEASANTNESS	46.7572019582	0.995793704344
14286	VALENCE/PLEASANTNESS	45.2764892272	0.991075378392
31272	VALENCE/PLEASANTNESS	46.6499130316	0.995510766922
10285	VALENCE/PLEASANTNESS	44.7646220984	0.989036327291
7463	VALENCE/PLEASANTNESS	44.9978022175	0.989991206938
11980	VALENCE/PLEASANTNESS	45.9296071139	0.993372760701
6584	VALENCE/PLEASANTNESS	46.3339656949	0.99462407699
61024	VALENCE/PLEASANTNESS	46.4889149577	0.99506891273
62725	VALENCE/PLEASANTNESS	28.523423551	0.815502665612
61527	VALENCE/PLEASANTNESS	46.11809688	0.993972331267
8186	VALENCE/PLEASANTNESS	33.8742418786	0.895983970004
31249	VALENCE/PLEASANTNESS	46.8233369759	0.995963524813
4133	VALENCE/PLEASANTNESS	45.8312968164	0.993048765507
519539	VALENCE/PLEASANTNESS	28.5829103008	0.816523307526
6998	VALENCE/PLEASANTNESS	56.5770062984	0.98269719526
1060	VALENCE/PLEASANTNESS	45.1619858642	0.990637447689
2879	BAKERY	4.79117584597	0.182464887444
16255	BAKERY	3.19107187504	0.123569699117
15606	BAKERY	3.14256733965	0.121752401792
11527	BAKERY	3.15413094274	0.122185820908
10430	BAKERY	3.67706710655	0.141674355259
