#oID	descriptor	value	sigma
2879	INTENSITY/STRENGTH	60.132410148	0.958933705837
16255	INTENSITY/STRENGTH	20.5538532962	0.653169777718
15606	INTENSITY/STRENGTH	35.9944294023	0.921537596893
11527	INTENSITY/STRENGTH	65.7936455215	0.900224304457
7151	INTENSITY/STRENGTH	60.6999851118	0.954204127443
5367698	INTENSITY/STRENGTH	53.0049957913	0.996388000118
641423	INTENSITY/STRENGTH	46.3463610478	0.994660368963
6943	INTENSITY/STRENGTH	63.4937520774	0.92716746195
61204	INTENSITY/STRENGTH	37.6281982595	0.938775408678
6137	INTENSITY/STRENGTH	57.1123332183	0.979765886477
660	INTENSITY/STRENGTH	61.3745907436	0.948247474166
8193	INTENSITY/STRENGTH	24.0783198668	0.731226599628
10882	INTENSITY/STRENGTH	71.7517164598	0.810745132421
11124	INTENSITY/STRENGTH	38.5226847094	0.947308493488
8363	INTENSITY/STRENGTH	10.9465512117	0.389931255095
8375	INTENSITY/STRENGTH	62.5232458345	0.937267325508
8785	INTENSITY/STRENGTH	70.7656659508	0.827514847048
31404	INTENSITY/STRENGTH	16.3435745896	0.546898011437
5780	INTENSITY/STRENGTH	12.1571552239	0.427167639701
6997	INTENSITY/STRENGTH	67.8037776014	0.873210201248
24197	INTENSITY/STRENGTH	38.6727189453	0.948677081563
12580	INTENSITY/STRENGTH	46.5888608836	0.995345651971
7997	INTENSITY/STRENGTH	64.8004182849	0.912379047436
7601	INTENSITY/STRENGTH	39.8165647982	0.958519058997
650	INTENSITY/STRENGTH	37.3843350769	0.936337999419
6569	INTENSITY/STRENGTH	36.6608709106	0.928827054054
22386	INTENSITY/STRENGTH	48.2034825225	0.998709009981
14104	INTENSITY/STRENGTH	59.7373950514	0.962073255045
14296	INTENSITY/STRENGTH	77.8288096845	0.690222940617
244	INTENSITY/STRENGTH	66.6838211122	0.888660045239
24473	INTENSITY/STRENGTH	61.9606355261	0.942777279124
11525	INTENSITY/STRENGTH	67.6756388803	0.875028716069
61027	INTENSITY/STRENGTH	23.2654651978	0.714105859563
228769	INTENSITY/STRENGTH	21.9019251073	0.684199274929
62902	INTENSITY/STRENGTH	64.0026965896	0.921569795288
326	INTENSITY/STRENGTH	54.2377080311	0.992816732257
8180	INTENSITY/STRENGTH	38.9298413518	0.950980635002
5280450	INTENSITY/STRENGTH	9.94030222857	0.358088245785
