#oID	descriptor	value	sigma
2879	INTENSITY/STRENGTH	45.0229337778	0.990091524728
16255	INTENSITY/STRENGTH	46.5726609453	0.995301338802
15606	INTENSITY/STRENGTH	48.7371989413	0.999362133394
11527	INTENSITY/STRENGTH	51.4308214487	0.999181099993
7151	INTENSITY/STRENGTH	51.5629859699	0.999022829943
5367698	INTENSITY/STRENGTH	49.9283030475	0.999997943819
641423	INTENSITY/STRENGTH	49.7627536474	0.999977485667
6943	INTENSITY/STRENGTH	50.7430381953	0.999779157696
61204	INTENSITY/STRENGTH	48.2860861131	0.998824999675
6137	INTENSITY/STRENGTH	50.8729332894	0.999695194989
660	INTENSITY/STRENGTH	50.2634347318	0.999972240857
8193	INTENSITY/STRENGTH	45.5136876458	0.991949200584
10882	INTENSITY/STRENGTH	53.7459631302	0.994387104091
11124	INTENSITY/STRENGTH	33.0780525625	0.885459077968
8363	INTENSITY/STRENGTH	48.0332153708	0.998452703289
8375	INTENSITY/STRENGTH	50.653934112	0.999828948071
8785	INTENSITY/STRENGTH	50.3314127804	0.999956066228
31404	INTENSITY/STRENGTH	48.7500974812	0.999375097477
5780	INTENSITY/STRENGTH	49.4525728122	0.99988012939
6997	INTENSITY/STRENGTH	51.7177788226	0.998819694367
24197	INTENSITY/STRENGTH	50.0006657409	0.999999999823
12580	INTENSITY/STRENGTH	50.3562699804	0.99994922868
7997	INTENSITY/STRENGTH	59.2321126128	0.965907238682
7601	INTENSITY/STRENGTH	48.3838154035	0.99895517894
650	INTENSITY/STRENGTH	30.5025672264	0.847940046096
6569	INTENSITY/STRENGTH	33.3403400191	0.888982291729
22386	INTENSITY/STRENGTH	33.0399390291	0.884942532745
14104	INTENSITY/STRENGTH	50.2953726355	0.999965102002
14296	INTENSITY/STRENGTH	52.1699455213	0.998116534574
244	INTENSITY/STRENGTH	44.3792747394	0.987362979018
24473	INTENSITY/STRENGTH	49.3128295006	0.999811118682
11525	INTENSITY/STRENGTH	48.7102367974	0.999334604352
61027	INTENSITY/STRENGTH	44.2655864323	0.986846600414
228769	INTENSITY/STRENGTH	46.9320747985	0.996235133983
62902	INTENSITY/STRENGTH	52.4418363531	0.99761497409
326	INTENSITY/STRENGTH	50.1935952048	0.999985008359
8180	INTENSITY/STRENGTH	47.0872825036	0.996606430714
5280450	INTENSITY/STRENGTH	46.7095593158	0.995669200042
8163	INTENSITY/STRENGTH	48.2236821496	0.998737877958
9256	INTENSITY/STRENGTH	48.4052887012	0.998982758349
24834	INTENSITY/STRENGTH	51.3187454003	0.999304364228
2682	INTENSITY/STRENGTH	43.6645369095	0.983944762971
520191	INTENSITY/STRENGTH	51.0137635088	0.999588913419
16324	INTENSITY/STRENGTH	55.0413356372	0.989833973997
10400	INTENSITY/STRENGTH	49.5161525968	0.999906356676
8294	INTENSITY/STRENGTH	50.5657427966	0.999871974035
8918	INTENSITY/STRENGTH	47.5394246704	0.997578227619
