#oID	descriptor	value	sigma
7749	INTENSITY/STRENGTH	58.5198914054	0.970964580176
6137	INTENSITY/STRENGTH	60.4037226123	0.956705022323
5364729	INTENSITY/STRENGTH	60.6897511745	0.954291687931
22310	INTENSITY/STRENGTH	40.2822713198	0.962226299719
6753	INTENSITY/STRENGTH	38.1263198914	0.943606288271
16741	INTENSITY/STRENGTH	41.2208685875	0.969170740657
641423	INTENSITY/STRENGTH	36.777432692	0.930065485515
24834	INTENSITY/STRENGTH	64.1386527142	0.92003939977
8137	INTENSITY/STRENGTH	39.4603730505	0.955566505506
7151	INTENSITY/STRENGTH	63.1121764949	0.931228331027
243	INTENSITY/STRENGTH	54.8604417398	0.990550442438
5960	INTENSITY/STRENGTH	34.2560652903	0.900851407943
7720	INTENSITY/STRENGTH	60.8410808215	0.952988386649
244	INTENSITY/STRENGTH	57.3555461661	0.97835837624
7519	INTENSITY/STRENGTH	69.61317331	0.846129373085
61138	INTENSITY/STRENGTH	35.7433315635	0.918698962036
21648	INTENSITY/STRENGTH	41.6875310482	0.97236114397
13187	INTENSITY/STRENGTH	56.3037360158	0.984105164897
12506	INTENSITY/STRENGTH	54.5507381477	0.991716312924
6998	INTENSITY/STRENGTH	57.3649779019	0.978302840202
8918	INTENSITY/STRENGTH	20.3442254271	0.648214013793
8091	INTENSITY/STRENGTH	55.9393913119	0.985889452338
62375	INTENSITY/STRENGTH	60.1008072092	0.959189477489
7593	INTENSITY/STRENGTH	34.6797298785	0.906115729362
170833	INTENSITY/STRENGTH	55.5428030837	0.98771093359
16324	INTENSITY/STRENGTH	61.2976891455	0.948944887989
7768	INTENSITY/STRENGTH	55.6002686173	0.987454796566
875	INTENSITY/STRENGTH	33.8583641405	0.895779036711
177	INTENSITY/STRENGTH	40.387846436	0.963042601545
1001	INTENSITY/STRENGTH	60.2479245701	0.957992016802
7937	INTENSITY/STRENGTH	53.2589891522	0.995751595882
6276	INTENSITY/STRENGTH	46.8965824812	0.996147519882
6584	INTENSITY/STRENGTH	42.3607892893	0.976656983887
14514	INTENSITY/STRENGTH	71.8955298821	0.808234308473
5365049	INTENSITY/STRENGTH	59.6051926956	0.963096109312
8174	INTENSITY/STRENGTH	46.2653823124	0.994421052291
31249	INTENSITY/STRENGTH	42.4596845491	0.97725745716
778574	INTENSITY/STRENGTH	35.0437484299	0.910524215589
7967	INTENSITY/STRENGTH	50.0917412235	0.999996633419
12748	INTENSITY/STRENGTH	44.2959153923	0.986985367515
519539	INTENSITY/STRENGTH	64.4551284717	0.916419704346
7127	INTENSITY/STRENGTH	42.1502823352	0.975352773033
62572	INTENSITY/STRENGTH	61.8246267686	0.944071280713
2345	INTENSITY/STRENGTH	34.6408152128	0.90563817707
807	INTENSITY/STRENGTH	66.1836734694	0.895235485214
379	INTENSITY/STRENGTH	54.0626435828	0.993397970848
61771	INTENSITY/STRENGTH	58.6000919655	0.970415367274
6287	INTENSITY/STRENGTH	31.8963603103	0.868903291994
7795	INTENSITY/STRENGTH	57.0092935767	0.980347921422
565690	INTENSITY/STRENGTH	34.8649869448	0.908372551927
61337	INTENSITY/STRENGTH	59.1827821606	0.966270604717
14296	INTENSITY/STRENGTH	66.6539027216	0.889059009656
5779	INTENSITY/STRENGTH	38.3241242421	0.945469570115
