#oID	descriptor	value	sigma
7749	INTENSITY/STRENGTH	63.1670956028	0.930651037355
6137	INTENSITY/STRENGTH	60.0992214229	0.959202290661
5364729	INTENSITY/STRENGTH	62.4308617061	0.938189470897
22310	INTENSITY/STRENGTH	37.709643261	0.939578852491
6753	INTENSITY/STRENGTH	36.1303799776	0.923053456173
16741	INTENSITY/STRENGTH	62.4480801317	0.938018120414
641423	INTENSITY/STRENGTH	41.5378906809	0.971357082348
24834	INTENSITY/STRENGTH	66.8204280511	0.88682928007
8137	INTENSITY/STRENGTH	39.2079520482	0.953412680402
7151	INTENSITY/STRENGTH	53.3144529378	0.995605760689
243	INTENSITY/STRENGTH	53.0290399543	0.996329966782
5960	INTENSITY/STRENGTH	23.2702754441	0.714208730066
7720	INTENSITY/STRENGTH	68.7097353348	0.85997832148
244	INTENSITY/STRENGTH	59.8405234211	0.961265639519
7519	INTENSITY/STRENGTH	64.5283516389	0.915570799462
61138	INTENSITY/STRENGTH	37.5951927957	0.938448303289
21648	INTENSITY/STRENGTH	51.3939350534	0.999222778027
13187	INTENSITY/STRENGTH	59.2274837518	0.965941417444
12506	INTENSITY/STRENGTH	42.4242380635	0.977043132433
6998	INTENSITY/STRENGTH	60.4884452378	0.955997006597
8918	INTENSITY/STRENGTH	25.0969122003	0.751934487216
8091	INTENSITY/STRENGTH	54.0247387953	0.993520591052
62375	INTENSITY/STRENGTH	49.9506201427	0.999999024652
7593	INTENSITY/STRENGTH	32.5491736395	0.878187463735
170833	INTENSITY/STRENGTH	51.8405005464	0.998645023095
16324	INTENSITY/STRENGTH	70.0060610257	0.839903008895
7768	INTENSITY/STRENGTH	60.8446567342	0.952957368127
875	INTENSITY/STRENGTH	19.5852545721	0.629977304223
177	INTENSITY/STRENGTH	28.0485298701	0.807253183655
1001	INTENSITY/STRENGTH	57.6515565773	0.976581472778
7937	INTENSITY/STRENGTH	54.7650024706	0.990917900582
6276	INTENSITY/STRENGTH	49.2613695388	0.999781770017
6584	INTENSITY/STRENGTH	33.2058992969	0.88718327263
14514	INTENSITY/STRENGTH	72.2557631164	0.801872403244
5365049	INTENSITY/STRENGTH	65.1649283985	0.908009978668
8174	INTENSITY/STRENGTH	48.6205586722	0.999238856649
31249	INTENSITY/STRENGTH	42.8834341572	0.979741796242
778574	INTENSITY/STRENGTH	25.8348219554	0.766417668029
7967	INTENSITY/STRENGTH	53.1929722642	0.995921971248
12748	INTENSITY/STRENGTH	51.5153127439	0.999081530915
519539	INTENSITY/STRENGTH	78.7101369322	0.670291214934
7127	INTENSITY/STRENGTH	39.1021319102	0.952494588439
62572	INTENSITY/STRENGTH	58.8211010985	0.968875270164
2345	INTENSITY/STRENGTH	18.2226064868	0.596078904603
807	INTENSITY/STRENGTH	66.1836734694	0.895235485214
379	INTENSITY/STRENGTH	57.7309314253	0.976093079719
61771	INTENSITY/STRENGTH	73.2091740525	0.784533695921
6287	INTENSITY/STRENGTH	30.2032761617	0.843235890109
7795	INTENSITY/STRENGTH	55.6528756009	0.987217998976
565690	INTENSITY/STRENGTH	26.1532773312	0.772533527182
61337	INTENSITY/STRENGTH	51.1076809457	0.999509217169
14296	INTENSITY/STRENGTH	68.9265375461	0.856714470607
5779	INTENSITY/STRENGTH	25.7499882777	0.764774772588
7601	INTENSITY/STRENGTH	30.9806117857	0.855305148781
61192	INTENSITY/STRENGTH	56.6356181938	0.982387428474
8051	INTENSITY/STRENGTH	68.1850593037	0.867721447248
33032	INTENSITY/STRENGTH	19.4261143741	0.626095007093
8078	INTENSITY/STRENGTH	55.7158583303	0.986931585419
7749	VALENCE/PLEASANTNESS	48.0363781801	0.998457675739
6137	VALENCE/PLEASANTNESS	27.1292220333	0.79077100608
5364729	VALENCE/PLEASANTNESS	53.7515089985	0.994370472094
22310	VALENCE/PLEASANTNESS	56.2096869359	0.984575915263
6753	VALENCE/PLEASANTNESS	53.9573423954	0.993735776466
16741	VALENCE/PLEASANTNESS	19.7454266491	0.633864316541
641423	VALENCE/PLEASANTNESS	45.6783975823	0.992529501017
10797	VALENCE/PLEASANTNESS	35.9821356947	0.921399792127
24834	VALENCE/PLEASANTNESS	64.0013864246	0.921584471276
8137	VALENCE/PLEASANTNESS	50.6830573215	0.999813373078
7151	VALENCE/PLEASANTNESS	48.3560376863	0.998918955165
243	VALENCE/PLEASANTNESS	36.7734417439	0.93002326268
5960	VALENCE/PLEASANTNESS	47.4952366384	0.997490464201
7720	VALENCE/PLEASANTNESS	37.817159208	0.940631356094
244	VALENCE/PLEASANTNESS	39.6732567922	0.957343349888
7519	VALENCE/PLEASANTNESS	41.4078899017	0.970470257624
61138	VALENCE/PLEASANTNESS	31.3531786095	0.860918420813
10430	VALENCE/PLEASANTNESS	34.8256633997	0.907895803496
21648	VALENCE/PLEASANTNESS	52.6536085561	0.997183344652
13187	VALENCE/PLEASANTNESS	54.6679036374	0.991284270253
12506	VALENCE/PLEASANTNESS	52.5597268386	0.997379119405
6998	VALENCE/PLEASANTNESS	56.4160458864	0.983533742074
8918	VALENCE/PLEASANTNESS	49.5651894386	0.99992437591
8091	VALENCE/PLEASANTNESS	55.8911611154	0.986117688285
62375	VALENCE/PLEASANTNESS	44.9072848796	0.989625701081
7593	VALENCE/PLEASANTNESS	42.5382658751	0.97772900954
170833	VALENCE/PLEASANTNESS	48.3855059531	0.998957363589
16324	VALENCE/PLEASANTNESS	55.8480675625	0.986320042314
7768	VALENCE/PLEASANTNESS	38.6450831752	0.94842634556
526618	VALENCE/PLEASANTNESS	31.5228873418	0.863438523127
875	VALENCE/PLEASANTNESS	47.25071643	0.996976575941
177	VALENCE/PLEASANTNESS	29.5176569456	0.8321894492
7991	VALENCE/PLEASANTNESS	29.5254640672	0.832317351334
7894	VALENCE/PLEASANTNESS	39.9845900649	0.959876625533
1001	VALENCE/PLEASANTNESS	45.0126868845	0.990050683155
263	VALENCE/PLEASANTNESS	40.8401862907	0.966439125124
7937	VALENCE/PLEASANTNESS	38.9147592696	0.95084697518
6276	VALENCE/PLEASANTNESS	41.5532826989	0.971461186734
6584	VALENCE/PLEASANTNESS	47.2273234855	0.996924905978
5362588	VALENCE/PLEASANTNESS	48.6510293598	0.999272111285
18635	VALENCE/PLEASANTNESS	20.0168219289	0.640403613101
14514	VALENCE/PLEASANTNESS	37.5848217686	0.938345339793
5365049	VALENCE/PLEASANTNESS	50.9398464539	0.999646675457
8174	VALENCE/PLEASANTNESS	43.5130133513	0.983167601688
31249	VALENCE/PLEASANTNESS	55.6475091104	0.987242256339
61130	VALENCE/PLEASANTNESS	42.3719832489	0.976725344178
778574	VALENCE/PLEASANTNESS	43.3724027801	0.982429982036
9016	VALENCE/PLEASANTNESS	47.2276630164	0.99692565906
7967	VALENCE/PLEASANTNESS	37.8433479975	0.940886324836
12748	VALENCE/PLEASANTNESS	35.6128761658	0.917204267112
519539	VALENCE/PLEASANTNESS	30.6350360749	0.849999268871
7127	VALENCE/PLEASANTNESS	50.9244192953	0.999658179587
62572	VALENCE/PLEASANTNESS	58.8211269895	0.968875087454
2345	VALENCE/PLEASANTNESS	48.3132347545	0.998861929203
807	VALENCE/PLEASANTNESS	31.5306122449	0.863552686381
379	VALENCE/PLEASANTNESS	42.993769587	0.98036509416
61771	VALENCE/PLEASANTNESS	47.9123858068	0.998256746792
6287	VALENCE/PLEASANTNESS	37.4127173563	0.936624126259
7795	VALENCE/PLEASANTNESS	51.1498353904	0.99947115143
565690	VALENCE/PLEASANTNESS	54.6770569138	0.99125005545
61337	VALENCE/PLEASANTNESS	43.544936043	0.983332859724
14296	VALENCE/PLEASANTNESS	35.8649997716	0.920080707418
5779	VALENCE/PLEASANTNESS	40.6063797432	0.964703959388
7601	VALENCE/PLEASANTNESS	44.8235904083	0.989281913496
61192	VALENCE/PLEASANTNESS	42.5405345635	0.97774255016
8051	VALENCE/PLEASANTNESS	45.4957909488	0.991884840329
33032	VALENCE/PLEASANTNESS	45.6481665452	0.992424618233
8078	VALENCE/PLEASANTNESS	37.9539752505	0.941957315094
1032	VALENCE/PLEASANTNESS	39.8064855494	0.958436905258
7749	BAKERY	2.89038785073	0.112273777258
6137	BAKERY	5.70160103756	0.215060739746
5364729	BAKERY	3.46188140759	0.133681407151
22310	BAKERY	6.00230113032	0.225680997669
6753	BAKERY	9.80266004041	0.353669544069
