#oID	descriptor	value	sigma
14228	INTENSITY/STRENGTH	46.0885777707	0.993880310458
778574	INTENSITY/STRENGTH	50.2043679372	0.999983293498
61918	INTENSITY/STRENGTH	53.1145780244	0.996119761492
7119	INTENSITY/STRENGTH	50.9983224893	0.999601340883
8892	INTENSITY/STRENGTH	50.3110921313	0.999961288674
18827	INTENSITY/STRENGTH	50.5947437378	0.999858511955
69963	INTENSITY/STRENGTH	50.1012108958	0.999995902542
261	INTENSITY/STRENGTH	43.2113866534	0.981565891532
8658	INTENSITY/STRENGTH	51.9566635906	0.998468587037
5366244	INTENSITY/STRENGTH	48.1300572589	0.998601325658
6998	INTENSITY/STRENGTH	46.6283554384	0.99545280518
7820	INTENSITY/STRENGTH	50.8733994537	0.999694869358
5315892	INTENSITY/STRENGTH	50.723608264	0.999790556432
12180	INTENSITY/STRENGTH	52.2524736528	0.997970544977
8452	INTENSITY/STRENGTH	51.5616108889	0.999024548573
6106	INTENSITY/STRENGTH	35.5952541557	0.917001318865
8093	INTENSITY/STRENGTH	49.9222137281	0.999997579718
7761	INTENSITY/STRENGTH	50.5924513502	0.999859600559
8908	INTENSITY/STRENGTH	49.0693277863	0.999653539692
444683	INTENSITY/STRENGTH	37.6155342507	0.938650003242
8091	INTENSITY/STRENGTH	48.5890093438	0.999203642147
89440	INTENSITY/STRENGTH	50.5405304182	0.999883130747
8078	INTENSITY/STRENGTH	52.8204840537	0.996817947881
62900	INTENSITY/STRENGTH	51.0174238968	0.999585939446
7122	INTENSITY/STRENGTH	50.7448976062	0.999778051023
7410	INTENSITY/STRENGTH	51.1513191385	0.999469785697
5364729	INTENSITY/STRENGTH	50.993331898	0.999605316696
61209	INTENSITY/STRENGTH	46.8626024819	0.996062694725
1550470	INTENSITY/STRENGTH	50.549642262	0.999879157354
62902	INTENSITY/STRENGTH	51.0898382316	0.999524901052
807	INTENSITY/STRENGTH	66.1836734694	0.895235485214
1001	INTENSITY/STRENGTH	50.1541365348	0.999990496771
13216	INTENSITY/STRENGTH	43.8798684825	0.985017596083
5960	INTENSITY/STRENGTH	33.7158323298	0.893930353316
177	INTENSITY/STRENGTH	42.0713639738	0.974854692306
61337	INTENSITY/STRENGTH	50.7371300354	0.999782655724
679	INTENSITY/STRENGTH	40.4536052136	0.963546538633
12206	INTENSITY/STRENGTH	51.4647040126	0.999141856862
7151	INTENSITY/STRENGTH	51.977478153	0.998435832062
6826	INTENSITY/STRENGTH	51.3921553031	0.999224761445
88454	INTENSITY/STRENGTH	48.8223911222	0.999445294932
7997	INTENSITY/STRENGTH	51.5580715261	0.999028965248
6137	INTENSITY/STRENGTH	50.6152116415	0.999848605854
61659	INTENSITY/STRENGTH	51.1325270375	0.999486953004
6505	INTENSITY/STRENGTH	47.2842968633	0.997049982589
8918	INTENSITY/STRENGTH	46.6062111361	0.995392878859
12297	INTENSITY/STRENGTH	51.5933411026	0.998984505652
5273467	INTENSITY/STRENGTH	49.9973419253	0.999999997174
22310	INTENSITY/STRENGTH	49.9515578585	0.999999061344
33032	INTENSITY/STRENGTH	34.5288710049	0.904257667046
8175	INTENSITY/STRENGTH	46.817536631	0.995948770762
7765	INTENSITY/STRENGTH	51.6236158972	0.998945548567
106997	INTENSITY/STRENGTH	50.3043793162	0.999962941293
6658	INTENSITY/STRENGTH	38.275575989	0.945015152644
16255	INTENSITY/STRENGTH	47.3260482718	0.997139992862
5541	INTENSITY/STRENGTH	50.0107484801	0.999999953788
5365027	INTENSITY/STRENGTH	48.9073519973	0.999522448137
1549778	INTENSITY/STRENGTH	51.1564291216	0.999465068675
12810	INTENSITY/STRENGTH	49.8067005002	0.999985054121
61027	INTENSITY/STRENGTH	46.2905218839	0.994495908843
5363388	INTENSITY/STRENGTH	50.8495328136	0.999711317599
8163	INTENSITY/STRENGTH	47.0823091457	0.996594832032
12348	INTENSITY/STRENGTH	50.1062100533	0.99999548777
13561	INTENSITY/STRENGTH	48.7542284519	0.9993792213
14228	VALENCE/PLEASANTNESS	45.110203076	0.990435954417
778574	VALENCE/PLEASANTNESS	44.4027052171	0.987468116446
61918	VALENCE/PLEASANTNESS	43.5456370447	0.983336479537
7119	VALENCE/PLEASANTNESS	44.131348632	0.986223572448
8892	VALENCE/PLEASANTNESS	43.9474789262	0.985346795461
18827	VALENCE/PLEASANTNESS	43.6073253712	0.983653484436
69963	VALENCE/PLEASANTNESS	43.7153626273	0.984201333237
261	VALENCE/PLEASANTNESS	43.1962659494	0.981483681187
8658	VALENCE/PLEASANTNESS	59.3724874011	0.964862591966
5366244	VALENCE/PLEASANTNESS	44.3012381442	0.987009645324
6998	VALENCE/PLEASANTNESS	58.604756252	0.970383267937
7820	VALENCE/PLEASANTNESS	44.9714876615	0.989885625465
5315892	VALENCE/PLEASANTNESS	43.5453681902	0.98333509128
7144	VALENCE/PLEASANTNESS	43.8937581605	0.985085524239
12180	VALENCE/PLEASANTNESS	44.4985326457	0.98789354278
8452	VALENCE/PLEASANTNESS	43.5703344815	0.983463760528
6106	VALENCE/PLEASANTNESS	43.4418277191	0.982796150534
8093	VALENCE/PLEASANTNESS	44.6902952687	0.988722814267
7761	VALENCE/PLEASANTNESS	45.2915251293	0.991132105757
8908	VALENCE/PLEASANTNESS	45.164419613	0.990646864929
444683	VALENCE/PLEASANTNESS	42.6779788482	0.978555202501
8091	VALENCE/PLEASANTNESS	45.1165581969	0.990460798462
89440	VALENCE/PLEASANTNESS	44.8032317171	0.989197439766
8078	VALENCE/PLEASANTNESS	42.7436011633	0.978937870369
62900	VALENCE/PLEASANTNESS	44.2967906563	0.986989361273
7122	VALENCE/PLEASANTNESS	44.0653368047	0.985911909103
7410	VALENCE/PLEASANTNESS	43.7582279421	0.984416112631
5364729	VALENCE/PLEASANTNESS	45.2572358485	0.991002475281
61209	VALENCE/PLEASANTNESS	44.0299654441	0.985743474961
1550470	VALENCE/PLEASANTNESS	45.3649924297	0.991406681929
62902	VALENCE/PLEASANTNESS	44.7952622675	0.989164282054
807	VALENCE/PLEASANTNESS	31.5306122449	0.863552686381
1001	VALENCE/PLEASANTNESS	43.4644540283	0.982914655541
13216	VALENCE/PLEASANTNESS	43.7465377112	0.984357683761
5960	VALENCE/PLEASANTNESS	43.5668594169	0.983445880895
10448	VALENCE/PLEASANTNESS	42.4561916761	0.977236382389
177	VALENCE/PLEASANTNESS	43.4004081764	0.982578155105
1049	VALENCE/PLEASANTNESS	42.5460716975	0.977775581145
61337	VALENCE/PLEASANTNESS	44.4015694378	0.987463030096
679	VALENCE/PLEASANTNESS	43.4863190122	0.983028783996
12206	VALENCE/PLEASANTNESS	44.8035588168	0.989198799612
7151	VALENCE/PLEASANTNESS	44.0223828694	0.985707237376
6826	VALENCE/PLEASANTNESS	44.3688797016	0.987316193674
88454	VALENCE/PLEASANTNESS	45.1698657542	0.990667921267
7997	VALENCE/PLEASANTNESS	44.7818589559	0.989108401617
6137	VALENCE/PLEASANTNESS	42.9936157799	0.980364232064
36822	VALENCE/PLEASANTNESS	42.4294567899	0.977074750202
61659	VALENCE/PLEASANTNESS	42.7966478567	0.97924468716
6505	VALENCE/PLEASANTNESS	45.3434697798	0.991326690523
8918	VALENCE/PLEASANTNESS	44.9641582485	0.989856119141
12297	VALENCE/PLEASANTNESS	43.1852151548	0.981423483006
5273467	VALENCE/PLEASANTNESS	44.3435640906	0.987201893121
22310	VALENCE/PLEASANTNESS	44.5875020676	0.988281946453
33032	VALENCE/PLEASANTNESS	43.4645745982	0.982915285927
8175	VALENCE/PLEASANTNESS	43.8586861584	0.984913705719
7765	VALENCE/PLEASANTNESS	44.1778217272	0.986440896064
106997	VALENCE/PLEASANTNESS	44.1861534966	0.986479675534
6658	VALENCE/PLEASANTNESS	45.0022633663	0.990009051416
16255	VALENCE/PLEASANTNESS	44.9597387193	0.989838306489
5541	VALENCE/PLEASANTNESS	45.1787014737	0.990702032208
23642	VALENCE/PLEASANTNESS	43.6136326321	0.983685724737
5365027	VALENCE/PLEASANTNESS	44.1778525297	0.986441039534
1549778	VALENCE/PLEASANTNESS	45.3978753491	0.991528179479
12810	VALENCE/PLEASANTNESS	44.6138649657	0.988395819757
61027	VALENCE/PLEASANTNESS	44.9919356438	0.989967716561
5363388	VALENCE/PLEASANTNESS	45.1662779748	0.990654052553
8163	VALENCE/PLEASANTNESS	44.5024932819	0.987910967954
12348	VALENCE/PLEASANTNESS	45.0834446626	0.990330993446
13561	VALENCE/PLEASANTNESS	44.6311022734	0.988469974881
14228	BAKERY	3.09625771576	0.120015583894
778574	BAKERY	4.12907730548	0.158343380462
61918	BAKERY	4.15019902879	0.15911830036
7119	BAKERY	4.2303402268	0.162055297698
8892	BAKERY	3.24074293378	0.125428751446
18827	BAKERY	3.1293467333	0.121256744941
69963	BAKERY	3.02142075368	0.117205236799
261	BAKERY	3.75408293019	0.144526061749
8658	BAKERY	5.91190609053	0.222495990172
5366244	BAKERY	3.16938869428	0.122757537893
6998	BAKERY	6.07301320707	0.228167932517
7820	BAKERY	3.5309399215	0.136250582168
5315892	BAKERY	4.24353441987	0.162538343046
7144	BAKERY	7.78073515033	0.287013470221
12180	BAKERY	3.5294694274	0.13619591532
8452	BAKERY	3.64615064926	0.140528260147
6106	BAKERY	3.62172000303	0.139622057809
8093	BAKERY	3.15011336694	0.122035248988
7761	BAKERY	3.63078353345	0.139958305711
8908	BAKERY	3.23503069785	0.125215058468
444683	BAKERY	3.52799896979	0.136141248099
8091	BAKERY	3.14019264635	0.121663381912
89440	BAKERY	4.01307215771	0.154080987051
8078	BAKERY	2.71383240643	0.105607341725
62900	BAKERY	3.46977615726	0.133975307658
7122	BAKERY	4.22668453956	0.161921436704
7410	BAKERY	4.00143665892	0.153652868223
5364729	BAKERY	3.73396445905	0.143781582129
61209	BAKERY	3.93612245033	0.151247674036
1550470	BAKERY	3.90327767619	0.150036876401
62902	BAKERY	3.54291130442	0.136695563972
807	BAKERY	0.122448979592	0.00489196168264
1001	BAKERY	3.51202797919	0.135547382957
13216	BAKERY	3.37863998155	0.130579516012
5960	BAKERY	3.67111467854	0.141453753949
10448	BAKERY	3.15741336105	0.122308830789
177	BAKERY	4.16576905995	0.159689309654
1049	BAKERY	3.81340831853	0.14671949954
61337	BAKERY	4.16576599971	0.159689197443
679	BAKERY	3.70907638742	0.142860156438
12206	BAKERY	3.40654454625	0.131619963552
7151	BAKERY	4.11221207948	0.157724367904
6826	BAKERY	4.15124426169	0.1591566389
88454	BAKERY	3.18432525234	0.123317039169
7997	BAKERY	3.56879287793	0.137657202075
6137	BAKERY	3.51410510375	0.135624630278
36822	BAKERY	4.16751979943	0.159753503466
61659	BAKERY	3.7577688046	0.144662421629
