#oID	descriptor	value	sigma
10895	INTENSITY/STRENGTH	69.8387755102	0.842569194502
62444	INTENSITY/STRENGTH	74.6959183674	0.756044646397
5541	INTENSITY/STRENGTH	37.3877551021	0.936372511454
24020	INTENSITY/STRENGTH	61.0489795918	0.951168019992
14328	INTENSITY/STRENGTH	35.3469387755	0.914115118701
8048	INTENSITY/STRENGTH	23.3326530612	0.715541042899
2345	INTENSITY/STRENGTH	48.9673469388	0.999573451062
887	INTENSITY/STRENGTH	18.606122449	0.605769780924
8125	INTENSITY/STRENGTH	62.0428571429	0.941987836734
61386	INTENSITY/STRENGTH	17.6816326531	0.582209252812
7136	INTENSITY/STRENGTH	51.7632653061	0.998756358184
61204	INTENSITY/STRENGTH	54.812244898	0.990736919617
5363491	INTENSITY/STRENGTH	58.3306122449	0.97224035985
520108	INTENSITY/STRENGTH	73.3	0.782844
6374	INTENSITY/STRENGTH	18.793877551	0.610471168679
8892	INTENSITY/STRENGTH	48.806122449	0.999429862557
11525	INTENSITY/STRENGTH	53.9479591837	0.993765447314
6050	INTENSITY/STRENGTH	33.6448979592	0.893004254894
33032	INTENSITY/STRENGTH	13.6244897959	0.470728902957
89440	INTENSITY/STRENGTH	50.8040816326	0.999741381091
18827	INTENSITY/STRENGTH	67.4346938775	0.878412579759
6054	INTENSITY/STRENGTH	69.093877551	0.854169536027
5367706	INTENSITY/STRENGTH	39.1142857143	0.952600489796
6569	INTENSITY/STRENGTH	51.6826530612	0.99886747147
2758	INTENSITY/STRENGTH	42.7530612245	0.978992751354
104721	INTENSITY/STRENGTH	69.7408163265	0.844120068305
11419	INTENSITY/STRENGTH	51.5765306122	0.999005820491
7122	INTENSITY/STRENGTH	49.7530612245	0.999975608496
240	INTENSITY/STRENGTH	64.9357142857	0.91076977551
650	INTENSITY/STRENGTH	38.0102040816	0.942497917534
643820	INTENSITY/STRENGTH	70.6653061225	0.829178049146
2214	INTENSITY/STRENGTH	39.6204081633	0.956905629321
5610	INTENSITY/STRENGTH	56.0081632653	0.985560789671
7194	INTENSITY/STRENGTH	23.0612244898	0.709720949604
12748	INTENSITY/STRENGTH	63.6693877551	0.92525913536
8467	INTENSITY/STRENGTH	42.5418367347	0.977750320283
31260	INTENSITY/STRENGTH	39.9673469388	0.959738349021
126	INTENSITY/STRENGTH	59.0663265306	0.967120689296
6386	INTENSITY/STRENGTH	16.8244897959	0.55975420908
9261	INTENSITY/STRENGTH	16.3836734694	0.547977036235
7768	INTENSITY/STRENGTH	37.206122449	0.934526678884
325	INTENSITY/STRENGTH	62.2285714286	0.940184816326
61252	INTENSITY/STRENGTH	49.206122449	0.999747903374
6137	INTENSITY/STRENGTH	47.2	0.996864
8914	INTENSITY/STRENGTH	54.8367346939	0.990642399
1549778	INTENSITY/STRENGTH	45.3469387755	0.991339608497
638024	INTENSITY/STRENGTH	39.6204081633	0.956905629321
8785	INTENSITY/STRENGTH	51.0153061224	0.999587661391
31210	INTENSITY/STRENGTH	35.793877551	0.919274433986
7803	INTENSITY/STRENGTH	63.3489795918	0.928721897543
7915	INTENSITY/STRENGTH	32.1775510204	0.872944124948
1551246	INTENSITY/STRENGTH	49.9285714286	0.999997959184
244	INTENSITY/STRENGTH	53.4469387755	0.995247445231
165675	INTENSITY/STRENGTH	37.1673469388	0.934129206164
638014	INTENSITY/STRENGTH	49.7571428571	0.999976408163
356	INTENSITY/STRENGTH	60.9571428571	0.951976408163
7921	INTENSITY/STRENGTH	57.1448979592	0.979580173261
93375	INTENSITY/STRENGTH	56.3734693877	0.983751555185
