#oID	descriptor	value	sigma
10895	INTENSITY/STRENGTH	55.4551020408	0.98809674469
62444	INTENSITY/STRENGTH	78.4755102041	0.675658127447
5541	INTENSITY/STRENGTH	19.8816326531	0.637153579342
24020	INTENSITY/STRENGTH	66.7908163265	0.887227394835
14328	INTENSITY/STRENGTH	48.2653061225	0.998796334861
8048	INTENSITY/STRENGTH	33.2265306123	0.887460289879
2345	INTENSITY/STRENGTH	41.6346938776	0.972008661391
887	INTENSITY/STRENGTH	27.1714285714	0.791542530612
8125	INTENSITY/STRENGTH	64.1816326531	0.919552518117
61386	INTENSITY/STRENGTH	11.3285714286	0.401808244898
7136	INTENSITY/STRENGTH	44.9979591837	0.989991835069
61204	INTENSITY/STRENGTH	40.0755102041	0.960601800916
5363491	INTENSITY/STRENGTH	57.5428571429	0.977242122449
520108	INTENSITY/STRENGTH	68.7448979592	0.8594515202
6374	INTENSITY/STRENGTH	18.4367346939	0.601504113286
8892	INTENSITY/STRENGTH	47.9510204082	0.998320673053
11525	INTENSITY/STRENGTH	50.4663265306	0.999913015827
6050	INTENSITY/STRENGTH	19.7795918367	0.634690772178
33032	INTENSITY/STRENGTH	9.08367346939	0.330341689296
89440	INTENSITY/STRENGTH	37.9408163265	0.941830435652
18827	INTENSITY/STRENGTH	64.2204081633	0.919111996668
6054	INTENSITY/STRENGTH	69.4857142857	0.84812277551
5367706	INTENSITY/STRENGTH	49.0918367347	0.999670095793
6569	INTENSITY/STRENGTH	40.5816326531	0.964517742607
2758	INTENSITY/STRENGTH	43.4581632653	0.982881748855
104721	INTENSITY/STRENGTH	74.2224489796	0.765309186172
11419	INTENSITY/STRENGTH	54.8346938775	0.990650294044
7122	INTENSITY/STRENGTH	48.1244897959	0.99859298459
240	INTENSITY/STRENGTH	69.8775510204	0.841953186172
650	INTENSITY/STRENGTH	11.9387755102	0.420537276135
643820	INTENSITY/STRENGTH	63.3510204082	0.928700101624
2214	INTENSITY/STRENGTH	46.8244897959	0.995966453978
5610	INTENSITY/STRENGTH	53.5632653061	0.994921256143
7194	INTENSITY/STRENGTH	12.8653061224	0.448405804248
12748	INTENSITY/STRENGTH	59.0367346939	0.967334970429
8467	INTENSITY/STRENGTH	45.5591836735	0.992111660142
31260	INTENSITY/STRENGTH	61.1163265306	0.950570913786
126	INTENSITY/STRENGTH	66.5591836735	0.890317374427
6386	INTENSITY/STRENGTH	23.3673469388	0.716280716369
9261	INTENSITY/STRENGTH	30.4775510204	0.847549594336
7768	INTENSITY/STRENGTH	48.7183673469	0.999342967097
325	INTENSITY/STRENGTH	67.8326530612	0.872798593919
61252	INTENSITY/STRENGTH	43.55	0.983359
6137	INTENSITY/STRENGTH	48.3448979592	0.998904254894
8914	INTENSITY/STRENGTH	54.8448979592	0.990610785506
1549778	INTENSITY/STRENGTH	30.9867346939	0.85539829696
638024	INTENSITY/STRENGTH	25.5510204082	0.760898958767
8785	INTENSITY/STRENGTH	52.2693877551	0.997939951687
31210	INTENSITY/STRENGTH	39.5877551021	0.956634062474
7803	INTENSITY/STRENGTH	69.6530612245	0.845502873803
7915	INTENSITY/STRENGTH	27.4836734694	0.797206015827
1551246	INTENSITY/STRENGTH	61.0979591837	0.950734120783
244	INTENSITY/STRENGTH	71.2224489796	0.819843063723
165675	INTENSITY/STRENGTH	34.9918367347	0.909902014161
638014	INTENSITY/STRENGTH	48.9326530612	0.999544308205
356	INTENSITY/STRENGTH	47.618367347	0.997731130362
7921	INTENSITY/STRENGTH	35.8612244898	0.920038010829
93375	INTENSITY/STRENGTH	65.2571428571	0.906887836735
14296	INTENSITY/STRENGTH	59.6602040816	0.96267218284
2346	INTENSITY/STRENGTH	68.0285714286	0.869988244898
7410	INTENSITY/STRENGTH	75.7979591837	0.733786120783
7695	INTENSITY/STRENGTH	41.0734693878	0.968126820491
6287	INTENSITY/STRENGTH	27.5775510204	0.798893512703
10895	VALENCE/PLEASANTNESS	54.2703631337	0.992705599483
