#oID	descriptor	value	sigma
520191	INTENSITY/STRENGTH	71.795	0.80999119
1110	INTENSITY/STRENGTH	33.1409192248	0.886308558167
12178	INTENSITY/STRENGTH	68.3416275611	0.865433879364
8078	INTENSITY/STRENGTH	28.0051020408	0.806489785506
7820	INTENSITY/STRENGTH	44.5459930314	0.988101523194
521238	INTENSITY/STRENGTH	47.6309311225	0.997755005061
7122	INTENSITY/STRENGTH	59.0653061224	0.967128089963
9589	INTENSITY/STRENGTH	55.3866876961	0.988393438266
24020	INTENSITY/STRENGTH	43.2696844603	0.981881141094
33032	INTENSITY/STRENGTH	21.5693877551	0.676680114952
8914	INTENSITY/STRENGTH	73.2543367347	0.783694329211
8082	INTENSITY/STRENGTH	23.25	0.713775
6943	INTENSITY/STRENGTH	69.2475635152	0.851812519491
660	INTENSITY/STRENGTH	38.4296422569	0.946450728679
170833	INTENSITY/STRENGTH	56.0350277609	0.98543137597
11428	INTENSITY/STRENGTH	32.8903108077	0.882903414298
15037	INTENSITY/STRENGTH	21.5157572503	0.67545916599
11529	INTENSITY/STRENGTH	65.3086635402	0.906257928246
14328	INTENSITY/STRENGTH	43.1749933394	0.981367713633
7409	INTENSITY/STRENGTH	50.3049712192	0.999962797022
6213	INTENSITY/STRENGTH	35.1932006818	0.91230347758
7059	INTENSITY/STRENGTH	20.1785714286	0.644272959184
261	INTENSITY/STRENGTH	35.7692145579	0.918993898281
17617	INTENSITY/STRENGTH	40.4204081633	0.963292568097
7335	INTENSITY/STRENGTH	42.9017899897	0.97984616586
8697	INTENSITY/STRENGTH	62.0084431606	0.942318917144
7654	INTENSITY/STRENGTH	25.7278911565	0.764345892915
957	INTENSITY/STRENGTH	64.7675421976	0.912767878977
7136	INTENSITY/STRENGTH	37.3895438179	0.936390557952
31249	INTENSITY/STRENGTH	60.1028171368	0.95917323436
1183	INTENSITY/STRENGTH	32.8625	0.8825224375
7915	INTENSITY/STRENGTH	33.2570507068	0.887869459586
31244	INTENSITY/STRENGTH	55.6530612245	0.987217159517
8125	INTENSITY/STRENGTH	65.2670553936	0.906766807843
31265	INTENSITY/STRENGTH	63.1101982343	0.931249080903
21057	INTENSITY/STRENGTH	64.6807580175	0.913790137613
807	INTENSITY/STRENGTH	34.6360677031	0.905579833751
1068	INTENSITY/STRENGTH	33.9095169504	0.896438542092
356	INTENSITY/STRENGTH	65.3008403362	0.906353714003
875	INTENSITY/STRENGTH	69.6608163265	0.84538092055
14257	INTENSITY/STRENGTH	57.6050177036	0.976865482291
13204	INTENSITY/STRENGTH	74.9163265306	0.751670668889
16324	INTENSITY/STRENGTH	72.4290516207	0.798775057359
6106	INTENSITY/STRENGTH	15.6489795918	0.528002958767
61918	INTENSITY/STRENGTH	32.0040816327	0.870458768846
8122	INTENSITY/STRENGTH	28.5204081633	0.815450853811
4133	INTENSITY/STRENGTH	69.9804589751	0.840312503657
14514	INTENSITY/STRENGTH	69.1370623563	0.853509137748
98330	INTENSITY/STRENGTH	65.8200742115	0.899890100777
11583	INTENSITY/STRENGTH	68.8218557986	0.858295097718
22310	INTENSITY/STRENGTH	31.8173469388	0.867756451062
1551246	INTENSITY/STRENGTH	67.5949713265	0.876166793609
6050	INTENSITY/STRENGTH	30.0918367347	0.841466014161
31272	INTENSITY/STRENGTH	66.5293347023	0.89071243772
61052	INTENSITY/STRENGTH	34.1081632653	0.898979810079
439570	INTENSITY/STRENGTH	59.0866395389	0.966973192756
8091	INTENSITY/STRENGTH	52.4927593895	0.99751446025
61325	INTENSITY/STRENGTH	34.7387755102	0.906838010829
220674	INTENSITY/STRENGTH	52.0591836735	0.99830390504
15606	INTENSITY/STRENGTH	58.6918172983	0.969780924821
7792	INTENSITY/STRENGTH	62.2404996706	0.940068067125
7151	INTENSITY/STRENGTH	39.103253889	0.952504369677
61527	VALENCE/PLEASANTNESS	43.7982276721	0.984615207997
520191	VALENCE/PLEASANTNESS	23.3676593479	0.716287372557
1110	VALENCE/PLEASANTNESS	43.4421808236	0.98279800306
12178	VALENCE/PLEASANTNESS	51.9070707427	0.998545232473
1549026	VALENCE/PLEASANTNESS	44.5566362731	0.988147916535
8078	VALENCE/PLEASANTNESS	40.3847179907	0.963018540753
7820	VALENCE/PLEASANTNESS	44.1963635033	0.986527121366
521238	VALENCE/PLEASANTNESS	53.7647394666	0.994330694699
7122	VALENCE/PLEASANTNESS	44.5578921452	0.988153384839
9589	VALENCE/PLEASANTNESS	43.7977071702	0.984612625462
24020	VALENCE/PLEASANTNESS	55.2634283325	0.988918528875
33032	VALENCE/PLEASANTNESS	47.5988432174	0.997693778442
8914	VALENCE/PLEASANTNESS	46.1802404501	0.994163774792
8082	VALENCE/PLEASANTNESS	41.4889719722	0.971024960764
6943	VALENCE/PLEASANTNESS	43.2001656973	0.981504901382
660	VALENCE/PLEASANTNESS	43.7821423675	0.984535298585
170833	VALENCE/PLEASANTNESS	55.8844337604	0.986149375728
11428	VALENCE/PLEASANTNESS	50.6091244969	0.999851586939
7144	VALENCE/PLEASANTNESS	43.8518104368	0.984879906038
15037	VALENCE/PLEASANTNESS	43.5053666947	0.983127895292
11529	VALENCE/PLEASANTNESS	48.2117283634	0.998720833821
14328	VALENCE/PLEASANTNESS	44.6443396773	0.988526761003
7409	VALENCE/PLEASANTNESS	51.0060937917	0.999595110113
6213	VALENCE/PLEASANTNESS	42.0059979869	0.974438372726
7059	VALENCE/PLEASANTNESS	43.4809476188	0.983000782421
261	VALENCE/PLEASANTNESS	41.7480610617	0.972762201503
17617	VALENCE/PLEASANTNESS	44.2546414228	0.986796341928
7335	VALENCE/PLEASANTNESS	50.1782023558	0.999987297568
8697	VALENCE/PLEASANTNESS	24.4872903962	0.73964065947
263	VALENCE/PLEASANTNESS	47.5931796366	0.997682886295
7654	VALENCE/PLEASANTNESS	48.4774461009	0.99907273185
957	VALENCE/PLEASANTNESS	46.6059686548	0.995392220491
7136	VALENCE/PLEASANTNESS	44.4961326127	0.987882977513
31249	VALENCE/PLEASANTNESS	48.8307124043	0.999453106607
1183	VALENCE/PLEASANTNESS	49.4117339452	0.99986157722
10430	VALENCE/PLEASANTNESS	42.4903481058	0.977442051371
7915	VALENCE/PLEASANTNESS	48.3151187887	0.998864470122
31244	VALENCE/PLEASANTNESS	49.3891088663	0.999850724809
6501	VALENCE/PLEASANTNESS	49.2475342681	0.999773518129
8125	VALENCE/PLEASANTNESS	43.654208724	0.983892373232
31265	VALENCE/PLEASANTNESS	57.1082788495	0.979788948719
21057	VALENCE/PLEASANTNESS	47.0278715369	0.99646658096
807	VALENCE/PLEASANTNESS		
1068	VALENCE/PLEASANTNESS	40.6266626151	0.964856218508
356	VALENCE/PLEASANTNESS	43.7342060487	0.984295930464
875	VALENCE/PLEASANTNESS	42.9743601563	0.980256153914
14257	VALENCE/PLEASANTNESS	43.4708649837	0.982948158375
