#oID	descriptor	value	sigma
8797	INTENSITY/STRENGTH	43.1577181962	0.981273271887
16220109	INTENSITY/STRENGTH	55.4067486086	0.988306827794
7695	INTENSITY/STRENGTH	16.8892109144	0.561470258453
61192	INTENSITY/STRENGTH	50.6611339162	0.999825160778
220674	INTENSITY/STRENGTH	31.7795852297	0.867206594239
7799	INTENSITY/STRENGTH	44.3650748985	0.98729904764
6999977	INTENSITY/STRENGTH	30.2765400237	0.844394050626
7720	INTENSITY/STRENGTH	70.2947107054	0.835249886954
5362798	INTENSITY/STRENGTH	59.1987871337	0.966152926107
1551246	INTENSITY/STRENGTH	69.0203984381	0.855289777303
98330	INTENSITY/STRENGTH	60.4097901857	0.956654507316
2214	INTENSITY/STRENGTH	65.1481543096	0.908213368405
8180	INTENSITY/STRENGTH	23.8323813968	0.726102294656
6989	INTENSITY/STRENGTH	35.0639086839	0.910765270478
379	INTENSITY/STRENGTH	56.9090219002	0.980906166553
7632	INTENSITY/STRENGTH	64.2065672984	0.919269378238
8078	INTENSITY/STRENGTH	23.570845481	0.720599916565
957	INTENSITY/STRENGTH	64.7598418678	0.912858827215
14514	INTENSITY/STRENGTH	38.4994926549	0.947095332322
440967	INTENSITY/STRENGTH	47.8693877551	0.998184196585
61918	INTENSITY/STRENGTH	40.2982967548	0.962350781656
14257	INTENSITY/STRENGTH	58.756491893	0.969329539891
7059	INTENSITY/STRENGTH	67.2314048361	0.88123147495
8186	INTENSITY/STRENGTH	48.3652353787	0.998931017853
8082	INTENSITY/STRENGTH	19.5454810495	0.629008910198
8159	INTENSITY/STRENGTH	43.2301797992	0.981667813779
5363491	INTENSITY/STRENGTH	63.4775350078	0.927342420046
9025	INTENSITY/STRENGTH	41.9953770019	0.974370404263
196	INTENSITY/STRENGTH	47.7716324797	0.998013751278
6448	INTENSITY/STRENGTH	50.9836734694	0.999612954602
7820	INTENSITY/STRENGTH	25.02276762	0.750455145055
31260	INTENSITY/STRENGTH	32.9592218041	0.883844751391
8103	INTENSITY/STRENGTH	42.0887361036	0.974964761425
12580	INTENSITY/STRENGTH	41.2007068193	0.969028975808
7136	INTENSITY/STRENGTH	54.4746912171	0.991990855405
31246	INTENSITY/STRENGTH	71.5990458952	0.813392486567
33032	INTENSITY/STRENGTH	25.6585034014	0.762996617336
31266	INTENSITY/STRENGTH	33.9928758215	0.897508790213
104721	INTENSITY/STRENGTH	32.3530198801	0.875433637059
31249	INTENSITY/STRENGTH	55.4981979484	0.987907927728
261	INTENSITY/STRENGTH	35.5958783062	0.917008511292
7410	INTENSITY/STRENGTH	59.4512783476	0.964269335038
93375	INTENSITY/STRENGTH	53.7001630861	0.994523517255
7360	INTENSITY/STRENGTH	45.4196122925	0.99160801938
61386	INTENSITY/STRENGTH	54.3508933595	0.99242789079
8615	INTENSITY/STRENGTH	16.1430857024	0.541483741699
61005	INTENSITY/STRENGTH	56.0278980979	0.985465777809
638014	INTENSITY/STRENGTH	45.3000980107	0.991164368516
61052	INTENSITY/STRENGTH	48.0731306376	0.998514869784
8456	INTENSITY/STRENGTH	60.6517925647	0.954615726064
