#oID	descriptor	value	sigma
8797	INTENSITY/STRENGTH	43.1469387755	0.981214220741
16220109	INTENSITY/STRENGTH	30.7734693878	0.852136208247
7695	INTENSITY/STRENGTH	40.0591836735	0.960472068305
61192	INTENSITY/STRENGTH	48.9306122449	0.999542563932
220674	INTENSITY/STRENGTH	31.3653061225	0.861099273636
7799	INTENSITY/STRENGTH	44.7734693878	0.989073351104
6999977	INTENSITY/STRENGTH	51.5448979592	0.999045316118
7720	INTENSITY/STRENGTH	71.9826530612	0.806705185756
5362798	INTENSITY/STRENGTH	54.2408163265	0.992806190754
1551246	INTENSITY/STRENGTH	36.7795918367	0.930088323199
98330	INTENSITY/STRENGTH	44.6408163265	0.988511660142
2214	INTENSITY/STRENGTH	46.1071428571	0.993938265306
8180	INTENSITY/STRENGTH	26.6755102041	0.782387270304
6989	INTENSITY/STRENGTH	50.9653061225	0.999627273636
379	INTENSITY/STRENGTH	42.2510204082	0.975981326114
7632	INTENSITY/STRENGTH	55.9591836735	0.985795251978
8078	INTENSITY/STRENGTH	38.0387755102	0.942771643482
957	INTENSITY/STRENGTH	60.5693877551	0.955315216993
14514	INTENSITY/STRENGTH	68.4163265306	0.864335566847
440967	INTENSITY/STRENGTH	56.5387755102	0.982897765931
61918	INTENSITY/STRENGTH	69.3948979592	0.849535173261
14257	INTENSITY/STRENGTH	33.4714285714	0.890722530612
7059	INTENSITY/STRENGTH	78.6183673469	0.672395620158
8186	INTENSITY/STRENGTH	41.5204081633	0.971238608913
8082	INTENSITY/STRENGTH	37.2520408163	0.93499581466
8159	INTENSITY/STRENGTH	53.5469387755	0.994967690129
5363491	INTENSITY/STRENGTH	59.5795918367	0.963292568097
9025	INTENSITY/STRENGTH	64.1581632653	0.919818565181
196	INTENSITY/STRENGTH	37.0479591837	0.932897855477
6448	INTENSITY/STRENGTH	27.5234693878	0.797922228655
7820	INTENSITY/STRENGTH	60.1908163265	0.95845890504
31260	INTENSITY/STRENGTH	45.5581632653	0.992108034569
8103	INTENSITY/STRENGTH	50.7459183674	0.999777442316
12580	INTENSITY/STRENGTH	49.7693877551	0.999978727197
7136	INTENSITY/STRENGTH	42.9163265306	0.979928628072
31246	INTENSITY/STRENGTH	64.5673469388	0.915116961266
