#oID	descriptor	value	sigma
7127	INTENSITY/STRENGTH	53.148050878	0.996035910268
7632	INTENSITY/STRENGTH	52.8461969345	0.996759665204
10882	INTENSITY/STRENGTH	52.2786094478	0.997923175594
6106	INTENSITY/STRENGTH	29.8858783932	0.838168844795
2969	INTENSITY/STRENGTH	48.0852659933	0.998533517473
311	INTENSITY/STRENGTH	29.9685856654	0.839496975902
6213	INTENSITY/STRENGTH	37.7593566857	0.9400666605
8078	INTENSITY/STRENGTH	56.5440188928	0.982870326692
356	INTENSITY/STRENGTH	50.043959704	0.999999227018
8051	INTENSITY/STRENGTH	52.320484802	0.997846140113
8615	INTENSITY/STRENGTH	51.2968817497	0.999327239091
7047	INTENSITY/STRENGTH	55.0765676449	0.989691384379
31210	INTENSITY/STRENGTH	51.8802781377	0.99858582165
7409	INTENSITY/STRENGTH	53.9016099299	0.993910975982
61331	INTENSITY/STRENGTH	52.3808534528	0.997732614734
1030	INTENSITY/STRENGTH	31.4698069953	0.862652778883
2879	INTENSITY/STRENGTH	41.2996934592	0.969721866438
5366244	INTENSITY/STRENGTH	49.1567061361	0.999715542184
13436	INTENSITY/STRENGTH	53.0896552447	0.996181612188
15606	INTENSITY/STRENGTH	49.0357601716	0.999628096621
61177	INTENSITY/STRENGTH	50.81375119	0.9997351236
8174	INTENSITY/STRENGTH	46.9409291067	0.996256834108
6276	INTENSITY/STRENGTH	37.7881108084	0.940347904948
5363233	INTENSITY/STRENGTH	51.1220423297	0.999496408404
7820	INTENSITY/STRENGTH	52.351662903	0.997787872636
11980	INTENSITY/STRENGTH	53.5633446679	0.994921029911
8077	INTENSITY/STRENGTH	54.4600461213	0.992043195438
454	INTENSITY/STRENGTH	50.3408105651	0.999953539263
7761	INTENSITY/STRENGTH	52.0057654875	0.998390761924
1068	INTENSITY/STRENGTH	37.823651439	0.940694614289
8205	INTENSITY/STRENGTH	46.7977152797	0.995898149028
6137	INTENSITY/STRENGTH	52.492911524	0.997514156853
31260	INTENSITY/STRENGTH	33.2720484177	0.888070254345
778574	INTENSITY/STRENGTH	52.0650442659	0.998294236872
2345	INTENSITY/STRENGTH	51.6504007978	0.998910470883
14257	INTENSITY/STRENGTH	47.2036127335	0.996872087302
18827	INTENSITY/STRENGTH	52.6112804238	0.997272485819
1060	INTENSITY/STRENGTH	32.8649465798	0.882555977715
326	INTENSITY/STRENGTH	53.4673895192	0.995190883969
14525	INTENSITY/STRENGTH	47.5854478128	0.997667975094
13187	INTENSITY/STRENGTH	50.1060489983	0.999995501444
8180	INTENSITY/STRENGTH	47.5446321596	0.997588467507
61809	INTENSITY/STRENGTH	55.2628305116	0.988921046003
61052	INTENSITY/STRENGTH	51.9480595814	0.998482025547
7824	INTENSITY/STRENGTH	52.0406357628	0.998334322273
10364	INTENSITY/STRENGTH	52.9993005149	0.996401678568
6998	INTENSITY/STRENGTH	43.32837013	0.982195741951
6054	INTENSITY/STRENGTH	53.2955435353	0.995655757123
8363	INTENSITY/STRENGTH	51.9355212758	0.998501502956
8093	INTENSITY/STRENGTH	51.2247416562	0.99940000315
244	INTENSITY/STRENGTH	41.0722381843	0.968118027585
1550470	INTENSITY/STRENGTH	52.0998194371	0.998236303333
61209	INTENSITY/STRENGTH	47.0314525744	0.996475090473
8082	INTENSITY/STRENGTH	55.6452810083	0.987252320935
11428	INTENSITY/STRENGTH	34.2228509845	0.900432627576
61138	INTENSITY/STRENGTH	32.2390133468	0.873818941242
8857	INTENSITY/STRENGTH	36.7583774753	0.929863773165
12206	INTENSITY/STRENGTH	52.8660798014	0.996714234629
31249	INTENSITY/STRENGTH	51.6736088394	0.998879613381
7136	INTENSITY/STRENGTH	52.7365855852	0.997004439734
8375	INTENSITY/STRENGTH	54.247526697	0.992783406783
7127	VALENCE/PLEASANTNESS	44.0065701378	0.985631519395
18635	VALENCE/PLEASANTNESS	41.8833536322	0.973648020696
1549026	VALENCE/PLEASANTNESS	45.415789447	0.991594005442
7632	VALENCE/PLEASANTNESS	43.1517335703	0.981240498763
10882	VALENCE/PLEASANTNESS	44.9421797524	0.989767381737
6106	VALENCE/PLEASANTNESS	43.080087554	0.980845924696
2969	VALENCE/PLEASANTNESS	43.8847903538	0.985041684393
311	VALENCE/PLEASANTNESS	43.2542878227	0.981798146888
6213	VALENCE/PLEASANTNESS	43.1002311596	0.98095727598
8078	VALENCE/PLEASANTNESS	44.7844029597	0.989119019005
356	VALENCE/PLEASANTNESS	44.2725566624	0.986878557126
8051	VALENCE/PLEASANTNESS	44.2284772609	0.986675810109
8615	VALENCE/PLEASANTNESS	44.728531069	0.988884646124
7047	VALENCE/PLEASANTNESS	42.9926842117	0.980359010177
31210	VALENCE/PLEASANTNESS	44.3240019584	0.987113218493
7409	VALENCE/PLEASANTNESS	42.7293347202	0.978854970555
61331	VALENCE/PLEASANTNESS	44.1877876764	0.986487275162
1030	VALENCE/PLEASANTNESS	41.819282392	0.973230343767
61945	VALENCE/PLEASANTNESS	42.1780003295	0.975526528462
2879	VALENCE/PLEASANTNESS	42.7009918331	0.978689791912
5366244	VALENCE/PLEASANTNESS	44.0790913192	0.985977136158
23642	VALENCE/PLEASANTNESS	43.512132142	0.983163028263
13436	VALENCE/PLEASANTNESS	42.9643702936	0.980199965854
15606	VALENCE/PLEASANTNESS	44.9753641964	0.989901214016
61177	VALENCE/PLEASANTNESS	44.6341045396	0.988482866363
8174	VALENCE/PLEASANTNESS	43.752094163	0.984385469061
6276	VALENCE/PLEASANTNESS	43.3525123816	0.982324363345
5363233	VALENCE/PLEASANTNESS	44.6068127291	0.988365412425
7820	VALENCE/PLEASANTNESS	44.4268253867	0.987575889892
11980	VALENCE/PLEASANTNESS	44.1271373739	0.98620379383
8077	VALENCE/PLEASANTNESS	42.6295394948	0.978270524777
454	VALENCE/PLEASANTNESS	43.9222298645	0.985224284072
7761	VALENCE/PLEASANTNESS	44.8659986973	0.98945681225
1068	VALENCE/PLEASANTNESS	41.1223334405	0.968474814583
8205	VALENCE/PLEASANTNESS	45.0162154666	0.99006475669
6137	VALENCE/PLEASANTNESS	42.5766895997	0.97795778508
31260	VALENCE/PLEASANTNESS	42.0921286658	0.974986228385
778574	VALENCE/PLEASANTNESS	44.2774125763	0.986900797271
2345	VALENCE/PLEASANTNESS	44.3558869546	0.987257595172
14257	VALENCE/PLEASANTNESS	44.1048995811	0.98609911642
18827	VALENCE/PLEASANTNESS	43.2416832996	0.981730062151
31252	VALENCE/PLEASANTNESS	42.493149951	0.977458880937
1060	VALENCE/PLEASANTNESS	43.2937183537	0.982010314592
326	VALENCE/PLEASANTNESS	62.2687936843	0.939790680613
14525	VALENCE/PLEASANTNESS	44.6947486067	0.988741723062
7341	VALENCE/PLEASANTNESS	43.213519892	0.981577475098
13187	VALENCE/PLEASANTNESS	44.5870300322	0.988279902451
8180	VALENCE/PLEASANTNESS	43.8362359487	0.984803205088
61809	VALENCE/PLEASANTNESS	43.1855392966	0.981425250128
61052	VALENCE/PLEASANTNESS	44.4614812485	0.987729924016
6920	VALENCE/PLEASANTNESS	43.5450942119	0.983333676507
7824	VALENCE/PLEASANTNESS	44.7346213329	0.988910314997
10364	VALENCE/PLEASANTNESS	42.9427403439	0.980078034458
6998	VALENCE/PLEASANTNESS	60.8980492164	0.95249300931
6054	VALENCE/PLEASANTNESS	42.7697957393	0.979089658539
8363	VALENCE/PLEASANTNESS	44.3637760667	0.98729319191
8093	VALENCE/PLEASANTNESS	44.4826169817	0.987823393852
244	VALENCE/PLEASANTNESS	42.6621356968	0.978462298987
1550470	VALENCE/PLEASANTNESS	45.1180546128	0.990466643695
61209	VALENCE/PLEASANTNESS	43.9384383731	0.985302988257
