#oID	descriptor	value	sigma
7127	INTENSITY/STRENGTH	53.9329250808	0.993812840124
7632	INTENSITY/STRENGTH	53.41148159	0.995344717344
10882	INTENSITY/STRENGTH	52.6888981187	0.997107930763
6106	INTENSITY/STRENGTH	26.6258871253	0.781460338928
2969	INTENSITY/STRENGTH	48.3892319202	0.998962170477
311	INTENSITY/STRENGTH	26.7581690077	0.78392691685
6213	INTENSITY/STRENGTH	33.5155815478	0.891305579317
8078	INTENSITY/STRENGTH	53.812244898	0.994186715535
356	INTENSITY/STRENGTH	50.211542888	0.999982099843
8051	INTENSITY/STRENGTH	52.7633471759	0.996945564954
8615	INTENSITY/STRENGTH	51.7630437346	0.998756670716
7047	INTENSITY/STRENGTH	55.6429797859	0.987262711654
31210	INTENSITY/STRENGTH	52.3006854628	0.997882738561
7409	INTENSITY/STRENGTH	54.6705569025	0.991274359288
61331	INTENSITY/STRENGTH	52.9658636046	0.996481461231
1030	INTENSITY/STRENGTH	29.6048924362	0.833615834984
2879	INTENSITY/STRENGTH	39.2233585815	0.953545599895
5366244	INTENSITY/STRENGTH	49.8576047421	0.999991889436
13436	INTENSITY/STRENGTH	53.5350536671	0.995001358228
15606	INTENSITY/STRENGTH	49.307679753	0.99980827707
61177	INTENSITY/STRENGTH	50.9835182353	0.999613076752
8174	INTENSITY/STRENGTH	47.1073856254	0.996653112832
6276	INTENSITY/STRENGTH	36.8533929944	0.930866689696
5363233	INTENSITY/STRENGTH	51.5144478649	0.999082579066
7820	INTENSITY/STRENGTH	52.8934069325	0.996651278529
11980	INTENSITY/STRENGTH	54.3208964344	0.992531941601
8077	INTENSITY/STRENGTH	55.0086084665	0.989965536492
454	INTENSITY/STRENGTH	50.5356216921	0.999885243761
7761	INTENSITY/STRENGTH	52.4734111741	0.997552894865
1068	INTENSITY/STRENGTH	35.297231718	0.913531441939
8205	INTENSITY/STRENGTH	46.9822983631	0.996357390732
6137	INTENSITY/STRENGTH	53.2445339904	0.995789199674
31260	INTENSITY/STRENGTH	31.6813421743	0.865770710185
778574	INTENSITY/STRENGTH	52.8472922554	0.996757170725
2345	INTENSITY/STRENGTH	52.1581452244	0.998136963676
14257	INTENSITY/STRENGTH	47.3519676167	0.997195169799
18827	INTENSITY/STRENGTH	52.9782280678	0.99645206303
1060	INTENSITY/STRENGTH	29.3740432005	0.829827962442
326	INTENSITY/STRENGTH	54.4518817236	0.992072299648
14525	INTENSITY/STRENGTH	58.2244897959	0.972943107039
13187	INTENSITY/STRENGTH	50.4312913982	0.999925595092
8180	INTENSITY/STRENGTH	47.8063900447	0.998075230146
61809	INTENSITY/STRENGTH	55.9660210235	0.985762637259
61052	INTENSITY/STRENGTH	52.3908710162	0.997713494314
7824	INTENSITY/STRENGTH	52.4026645437	0.997690881236
10364	INTENSITY/STRENGTH	54.1145991699	0.993228029468
6998	INTENSITY/STRENGTH	41.3467131789	0.970048250876
6054	INTENSITY/STRENGTH	53.7122711012	0.994487617309
8363	INTENSITY/STRENGTH	52.5407676126	0.997417799976
8093	INTENSITY/STRENGTH	51.5970361607	0.998979790201
244	INTENSITY/STRENGTH	40.0116211044	0.960092914815
1550470	INTENSITY/STRENGTH	52.8831324674	0.99667501887
61209	INTENSITY/STRENGTH	58.2244897959	0.972943107039
8082	INTENSITY/STRENGTH	53.812244898	0.994186715535
11428	INTENSITY/STRENGTH	32.5386204108	0.878040089137
