#oID	descriptor	value	sigma
14228	INTENSITY/STRENGTH	45.9237678768	0.993353732671
778574	INTENSITY/STRENGTH	49.8027201718	0.999984432268
61918	INTENSITY/STRENGTH	52.8605991692	0.996726788957
7119	INTENSITY/STRENGTH	49.8184570264	0.999986816859
8892	INTENSITY/STRENGTH	50.1452684669	0.999991558829
18827	INTENSITY/STRENGTH	49.9894300041	0.99999995531
69963	INTENSITY/STRENGTH	49.2303294662	0.999763042908
261	INTENSITY/STRENGTH	41.1690138447	0.96880547341
8658	INTENSITY/STRENGTH	51.0290350491	0.999576434747
5366244	INTENSITY/STRENGTH	47.715896613	0.997913148687
6998	INTENSITY/STRENGTH	46.6732369397	0.995573059016
7820	INTENSITY/STRENGTH	51.1404979762	0.999479705747
5315892	INTENSITY/STRENGTH	49.5827982741	0.999930377088
12180	INTENSITY/STRENGTH	52.4697291844	0.997560175102
8452	INTENSITY/STRENGTH	52.7834576427	0.99690094542
6106	INTENSITY/STRENGTH	34.2729757728	0.901064283582
8093	INTENSITY/STRENGTH	49.8034034256	0.999984539915
7761	INTENSITY/STRENGTH	50.7898826926	0.999750434133
8908	INTENSITY/STRENGTH	49.009632071	0.999607668546
444683	INTENSITY/STRENGTH	34.254961282	0.900837502308
8091	INTENSITY/STRENGTH	48.5077917342	0.999109325797
89440	INTENSITY/STRENGTH	49.9879346761	0.999999941771
8078	INTENSITY/STRENGTH	57.1568227095	0.979511955482
62900	INTENSITY/STRENGTH	50.7751580265	0.999759652014
7122	INTENSITY/STRENGTH	49.9497329599	0.99999898929
7410	INTENSITY/STRENGTH	50.4634891803	0.999914071112
5364729	INTENSITY/STRENGTH	50.9155162687	0.999664731985
61209	INTENSITY/STRENGTH	47.4341813332	0.997366629828
1550470	INTENSITY/STRENGTH	50.7370087307	0.999782727252
62902	INTENSITY/STRENGTH	51.1659994873	0.999456178078
807	INTENSITY/STRENGTH	41.5581637298	0.971494160155
1001	INTENSITY/STRENGTH	48.936371312	0.999547477606
13216	INTENSITY/STRENGTH	42.2546856539	0.976004042272
5960	INTENSITY/STRENGTH	32.9184372006	0.883288084932
177	INTENSITY/STRENGTH	40.1836004827	0.961455320206
61337	INTENSITY/STRENGTH	50.3805384942	0.999942076182
679	INTENSITY/STRENGTH	38.3667310207	0.945866821142
12206	INTENSITY/STRENGTH	51.5537390975	0.999034357927
7151	INTENSITY/STRENGTH	51.7493367253	0.998775928409
6826	INTENSITY/STRENGTH	50.9454122993	0.999642478234
88454	INTENSITY/STRENGTH	48.7655380621	0.99939044149
7997	INTENSITY/STRENGTH	51.689507571	0.998858225667
6137	INTENSITY/STRENGTH	50.8530621639	0.999708913978
61659	INTENSITY/STRENGTH	50.2546574381	0.999974059836
6505	INTENSITY/STRENGTH	47.1068159467	0.996651794414
8918	INTENSITY/STRENGTH	46.328599371	0.994608326969
12297	INTENSITY/STRENGTH	51.2738902158	0.999350881487
5273467	INTENSITY/STRENGTH	49.5497360996	0.999918904968
22310	INTENSITY/STRENGTH	49.2647510815	0.999783763611
33032	INTENSITY/STRENGTH	33.6546391873	0.89313167196
8175	INTENSITY/STRENGTH	46.155110966	0.994086731327
7765	INTENSITY/STRENGTH	51.6041720846	0.998970652769
106997	INTENSITY/STRENGTH	49.9213994867	0.999997528784
6658	INTENSITY/STRENGTH	36.8818521179	0.931165678458
16255	INTENSITY/STRENGTH	47.1430070471	0.996735036507
5541	INTENSITY/STRENGTH	50.123646864	0.999993884581
5365027	INTENSITY/STRENGTH	48.336452021	0.998893043249
1549778	INTENSITY/STRENGTH	50.990331187	0.999607697656
12810	INTENSITY/STRENGTH	49.3999572999	0.999855979503
61027	INTENSITY/STRENGTH	45.9806635932	0.99353797394
5363388	INTENSITY/STRENGTH	50.842827376	0.999715856806
8163	INTENSITY/STRENGTH	46.7668269734	0.995818636872
12348	INTENSITY/STRENGTH	50.0579041124	0.999998658846
13561	INTENSITY/STRENGTH	48.6362725667	0.999256098995
14228	VALENCE/PLEASANTNESS	45.3535058422	0.991364036817
778574	VALENCE/PLEASANTNESS	44.4081916228	0.987492671629
61918	VALENCE/PLEASANTNESS	43.587258904	0.983550700654
7119	VALENCE/PLEASANTNESS	43.8029053753	0.984638407285
8892	VALENCE/PLEASANTNESS	44.1993348669	0.986540913606
18827	VALENCE/PLEASANTNESS	43.8172552297	0.984709466842
69963	VALENCE/PLEASANTNESS	43.8624942694	0.984932409363
261	VALENCE/PLEASANTNESS	43.3107856285	0.982101764437
8658	VALENCE/PLEASANTNESS	63.0327969658	0.932058481299
5366244	VALENCE/PLEASANTNESS	44.4688017059	0.987762338172
6998	VALENCE/PLEASANTNESS	62.6091495812	0.936403738735
7820	VALENCE/PLEASANTNESS	45.1347226163	0.990531630392
5315892	VALENCE/PLEASANTNESS	43.2865136784	0.981971640564
7144	VALENCE/PLEASANTNESS	43.6685078602	0.983964882913
12180	VALENCE/PLEASANTNESS	44.7192283238	0.988845380202
8452	VALENCE/PLEASANTNESS	43.5926423503	0.983578307179
6106	VALENCE/PLEASANTNESS	43.6428729372	0.983834774203
8093	VALENCE/PLEASANTNESS	44.9706608591	0.989882299122
7761	VALENCE/PLEASANTNESS	45.5822454843	0.992193378016
8908	VALENCE/PLEASANTNESS	45.4245142468	0.991625972049
444683	VALENCE/PLEASANTNESS	42.8750044659	0.979693775456
8091	VALENCE/PLEASANTNESS	45.3456111494	0.991334665771
89440	VALENCE/PLEASANTNESS	44.7729491273	0.98907117567
8078	VALENCE/PLEASANTNESS	43.3453493299	0.982286249784
62900	VALENCE/PLEASANTNESS	44.5022041885	0.987909696486
7122	VALENCE/PLEASANTNESS	43.8793010539	0.985014817764
7410	VALENCE/PLEASANTNESS	43.6379879739	0.983809921192
5364729	VALENCE/PLEASANTNESS	45.3135900275	0.991215024628
61209	VALENCE/PLEASANTNESS	43.9898445987	0.985551212821
1550470	VALENCE/PLEASANTNESS	45.5990988933	0.992252827779
62902	VALENCE/PLEASANTNESS	45.0951996221	0.990377173301
807	VALENCE/PLEASANTNESS		
1001	VALENCE/PLEASANTNESS	43.2766860777	0.981918819961
13216	VALENCE/PLEASANTNESS	44.2618434085	0.986829423572
5960	VALENCE/PLEASANTNESS	43.6998906619	0.984123448931
10448	VALENCE/PLEASANTNESS	42.7324499154	0.978873086307
177	VALENCE/PLEASANTNESS	43.2064016272	0.98153880846
1049	VALENCE/PLEASANTNESS	41.8475008026	0.973414702734
61337	VALENCE/PLEASANTNESS	44.3419775487	0.987194712776
679	VALENCE/PLEASANTNESS	43.5496082774	0.98335697865
12206	VALENCE/PLEASANTNESS	45.0707198502	0.990280878882
7151	VALENCE/PLEASANTNESS	43.9110615865	0.985169931599
6826	VALENCE/PLEASANTNESS	44.2933246176	0.986973542432
88454	VALENCE/PLEASANTNESS	45.4695968034	0.99179017875
7997	VALENCE/PLEASANTNESS	45.029088551	0.990116015747
6137	VALENCE/PLEASANTNESS	43.1798176078	0.981394044855
36822	VALENCE/PLEASANTNESS	41.887528368	0.973675121608
61659	VALENCE/PLEASANTNESS	42.4654765021	0.977292382264
6505	VALENCE/PLEASANTNESS	45.5162071657	0.991958240728
8918	VALENCE/PLEASANTNESS	45.15320067	0.990603414502
12297	VALENCE/PLEASANTNESS	43.4663808714	0.982924728433
5273467	VALENCE/PLEASANTNESS	44.3918306318	0.987419374535
22310	VALENCE/PLEASANTNESS	44.5730178139	0.988219145741
33032	VALENCE/PLEASANTNESS	43.6166050766	0.983700907701
8175	VALENCE/PLEASANTNESS	43.9386854397	0.985304186321
7765	VALENCE/PLEASANTNESS	44.4036467093	0.987472331938
106997	VALENCE/PLEASANTNESS	44.4187213152	0.987539731297
6658	VALENCE/PLEASANTNESS	45.0273034529	0.99010891562
16255	VALENCE/PLEASANTNESS	45.2509384937	0.990978565924
5541	VALENCE/PLEASANTNESS	45.3193469559	0.991236594832
23642	VALENCE/PLEASANTNESS	43.270436228	0.981885188576
5365027	VALENCE/PLEASANTNESS	44.382998239	0.987379716487
1549778	VALENCE/PLEASANTNESS	45.535183512	0.992026165491
12810	VALENCE/PLEASANTNESS	44.8513907265	0.98939672902
61027	VALENCE/PLEASANTNESS	45.116236754	0.990459542623
5363388	VALENCE/PLEASANTNESS	45.4450702611	0.99170104603
8163	VALENCE/PLEASANTNESS	44.6977893904	0.988754625061
12348	VALENCE/PLEASANTNESS	45.3529464803	0.991361957434
13561	VALENCE/PLEASANTNESS	44.8915275362	0.989561403635
14228	BAKERY	7.33979591837	0.272042795085
778574	BAKERY	2.79329796411	0.108610913158
61918	BAKERY	5.53678317481	0.209208939823
7119	BAKERY	5.29182198722	0.200471527511
8892	BAKERY	2.52818722497	0.0985707967412
18827	BAKERY	3.74332480741	0.144128000051
69963	BAKERY	1.01908060194	0.0403478139682
261	BAKERY	0.921405228758	0.0365166141121
8658	BAKERY	3.06423873256	0.118813725698
5366244	BAKERY	4.44566424271	0.169920997485
6998	BAKERY	4.12682624113	0.158260771716
7820	BAKERY	2.44577876501	0.0954384170936
5315892	BAKERY	1.86024184958	0.0730254740876
7144	BAKERY	5.02329869701	0.190838535961
12180	BAKERY	2.37784237726	0.092852041342
8452	BAKERY	2.6881367011	0.104635036474
6106	BAKERY	1.73134164777	0.0680546483502
8093	BAKERY	2.48923949022	0.0970910543131
7761	BAKERY	2.80604589451	0.109092278356
8908	BAKERY	1.70213211442	0.0669263830829
444683	BAKERY	2.17781711455	0.0852155296282
8091	BAKERY	1.3905989447	0.054850451618
89440	BAKERY	7.37268165651	0.273164692337
8078	BAKERY	0.716859122536	0.0284688101008
62900	BAKERY	2.6316017316	0.102493938194
