#oID	descriptor	value	sigma
14228	INTENSITY/STRENGTH	17.887755102	0.587521491045
778574	INTENSITY/STRENGTH	33.2285714286	0.88748767347
61918	INTENSITY/STRENGTH	77.9571428571	0.687359265306
7119	INTENSITY/STRENGTH	30.4040816327	0.846399993336
8892	INTENSITY/STRENGTH	56.8867346939	0.981029154103
18827	INTENSITY/STRENGTH	61.2755102041	0.949145147855
69963	INTENSITY/STRENGTH	50.8244897959	0.999728086631
261	INTENSITY/STRENGTH	48.2204081633	0.998733221158
8658	INTENSITY/STRENGTH	69.1224489796	0.853732778009
5366244	INTENSITY/STRENGTH	55.6551020408	0.987207928363
6998	INTENSITY/STRENGTH	44.1887755102	0.986491867972
7820	INTENSITY/STRENGTH	49.8612244898	0.999992296543
5315892	INTENSITY/STRENGTH	59.1142857143	0.966771918367
12180	INTENSITY/STRENGTH	75.5387755102	0.739108378176
8452	INTENSITY/STRENGTH	65.1887755102	0.9077204394
6106	INTENSITY/STRENGTH	46.237755102	0.994338205331
8093	INTENSITY/STRENGTH	56.8734693878	0.98110216743
7761	INTENSITY/STRENGTH	44.1836734694	0.986468138276
8908	INTENSITY/STRENGTH	47.9632653061	0.998340684715
444683	INTENSITY/STRENGTH	26.1387755102	0.772256786339
8091	INTENSITY/STRENGTH	46.4	0.994816
89440	INTENSITY/STRENGTH	46.1183673469	0.993973171179
8078	INTENSITY/STRENGTH	67.8153061225	0.873045947105
62900	INTENSITY/STRENGTH	57.8551020408	0.975318948771
7122	INTENSITY/STRENGTH	38.7285714286	0.949181959184
7410	INTENSITY/STRENGTH	64.8969387755	0.911232486047
5364729	INTENSITY/STRENGTH	37.9806122449	0.942213727197
61209	INTENSITY/STRENGTH	57.906122449	0.974997291129
1550470	INTENSITY/STRENGTH	48.7367346939	0.999361664307
62902	INTENSITY/STRENGTH	62.6448979592	0.936042622241
807	INTENSITY/STRENGTH	33.212244898	0.887268511454
1001	INTENSITY/STRENGTH	55.8448979592	0.986334867139
13216	INTENSITY/STRENGTH	53.2142857143	0.995867346939
5960	INTENSITY/STRENGTH	19.6867346939	0.632442378592
177	INTENSITY/STRENGTH	20.4959183673	0.651803666805
61337	INTENSITY/STRENGTH	46.9367346939	0.996246562266
679	INTENSITY/STRENGTH	37.687755102	0.939363450229
12206	INTENSITY/STRENGTH	69.7142857143	0.84453877551
7151	INTENSITY/STRENGTH	72.8387755102	0.791356133278
6826	INTENSITY/STRENGTH	41.1224489796	0.968475635152
88454	INTENSITY/STRENGTH	45.7551020408	0.992792336526
7997	INTENSITY/STRENGTH	78.9734693878	0.664215228655
6137	INTENSITY/STRENGTH	34.3836734694	0.902452138276
61659	INTENSITY/STRENGTH	42.1673469388	0.975459818409
6505	INTENSITY/STRENGTH	27.0244897959	0.788850372345
8918	INTENSITY/STRENGTH	35.0510204082	0.910611203665
12297	INTENSITY/STRENGTH	57.1602040817	0.979492591004
5273467	INTENSITY/STRENGTH	29.2489795918	0.827758060808
22310	INTENSITY/STRENGTH	37.0755102041	0.933183025406
33032	INTENSITY/STRENGTH	24.0224489796	0.730066737193
8175	INTENSITY/STRENGTH	50.7346938776	0.999784089962
7765	INTENSITY/STRENGTH	65.1806122449	0.907819604748
106997	INTENSITY/STRENGTH	48.3040816327	0.998849544357
6658	INTENSITY/STRENGTH	39.0071428571	0.951662836735
16255	INTENSITY/STRENGTH	22.3408163265	0.693987823407
5541	INTENSITY/STRENGTH	35.9510204082	0.921050468971
