#oID	descriptor	value	sigma
8797	INTENSITY/STRENGTH	62.9764403988	0.93264479783
16220109	INTENSITY/STRENGTH	38.3706295547	0.945903097218
7695	INTENSITY/STRENGTH	39.6727735793	0.957339357782
61192	INTENSITY/STRENGTH	53.3941701297	0.995391843652
220674	INTENSITY/STRENGTH	34.9778218673	0.90973366566
7799	INTENSITY/STRENGTH	40.5258345931	0.964096075937
6999977	INTENSITY/STRENGTH	55.1313410463	0.989467735627
7720	INTENSITY/STRENGTH	61.4684773347	0.947389611049
5362798	INTENSITY/STRENGTH	50.1192925601	0.999994307714
1551246	INTENSITY/STRENGTH	59.2239689159	0.965967358976
98330	INTENSITY/STRENGTH	40.3634180889	0.962854515628
2214	INTENSITY/STRENGTH	51.1503114041	0.999470713469
8180	INTENSITY/STRENGTH	35.7415895146	0.918679092172
6989	INTENSITY/STRENGTH	60.9839435242	0.951741193862
379	INTENSITY/STRENGTH	57.5668219989	0.977097281935
7632	INTENSITY/STRENGTH	40.3396267099	0.962670875158
8078	INTENSITY/STRENGTH	46.1349548327	0.994024570342
957	INTENSITY/STRENGTH	56.4494397823	0.983361890598
14514	INTENSITY/STRENGTH	70.0173326079	0.839722558107
440967	INTENSITY/STRENGTH	54.9109556483	0.990353005848
61918	INTENSITY/STRENGTH	68.6994224428	0.860132640122
14257	INTENSITY/STRENGTH	40.9432541757	0.96719014203
7059	INTENSITY/STRENGTH	65.1803843217	0.907822372739
8186	INTENSITY/STRENGTH	47.7835796197	0.998034992279
8082	INTENSITY/STRENGTH	47.1521774667	0.996755962728
8159	INTENSITY/STRENGTH	52.1057769176	0.998226281429
5363491	INTENSITY/STRENGTH	58.782649614	0.969146026303
9025	INTENSITY/STRENGTH	53.9385732691	0.993795056242
196	INTENSITY/STRENGTH	58.4637345741	0.971346078824
6448	INTENSITY/STRENGTH	46.6985367554	0.995640136178
7820	INTENSITY/STRENGTH	61.0529643596	0.951132791546
31260	INTENSITY/STRENGTH	30.3530860586	0.845599509032
8103	INTENSITY/STRENGTH	50.1798209435	0.999987065771
12580	INTENSITY/STRENGTH	64.7647050449	0.912801393975
7136	INTENSITY/STRENGTH	43.1439790851	0.981197990886
31246	INTENSITY/STRENGTH	61.2650068328	0.949239848423
33032	INTENSITY/STRENGTH	23.4981187778	0.719060116673
31266	INTENSITY/STRENGTH	58.3986058728	0.971785367757
104721	INTENSITY/STRENGTH	61.7974346334	0.944328214428
31249	INTENSITY/STRENGTH	47.0238553627	0.996457025239
261	INTENSITY/STRENGTH	33.4743388445	0.89076100935
7410	INTENSITY/STRENGTH	70.1102688381	0.838230834904
93375	INTENSITY/STRENGTH	60.762910249	0.953663905189
7360	INTENSITY/STRENGTH	42.130787472	0.975230197676
61386	INTENSITY/STRENGTH	24.5916489001	0.741766277754
8615	INTENSITY/STRENGTH	30.1093165263	0.84174428438
61005	INTENSITY/STRENGTH	38.4220242703	0.946380191201
638014	INTENSITY/STRENGTH	43.399572527	0.98257374287
61052	INTENSITY/STRENGTH	38.4978255094	0.947079992795
8456	INTENSITY/STRENGTH	43.0146318436	0.980481852688
61252	INTENSITY/STRENGTH	40.3189335142	0.962510780679
62900	INTENSITY/STRENGTH	56.5707079737	0.98273031869
5610	INTENSITY/STRENGTH	47.5383089202	0.997576030811
5365027	INTENSITY/STRENGTH	55.9303223264	0.985932510842
7127	INTENSITY/STRENGTH	34.5573545636	0.90460988077
7194	INTENSITY/STRENGTH	30.4082358925	0.846465111663
6276	INTENSITY/STRENGTH	41.6689578817	0.972237494889
8797	VALENCE/PLEASANTNESS	50.5471981505	0.999880229674
16220109	VALENCE/PLEASANTNESS	49.7196273044	0.999968556461
7695	VALENCE/PLEASANTNESS	53.1315891391	0.996077259786
