#oID	descriptor	value	sigma
10895	INTENSITY/STRENGTH	58.0562769714	0.974038560544
62444	INTENSITY/STRENGTH	75.4543755542	0.740829906058
5541	INTENSITY/STRENGTH	28.6999381691	0.8185229464
24020	INTENSITY/STRENGTH	64.2955599558	0.91825478622
14328	INTENSITY/STRENGTH	41.0157613273	0.967713382189
8048	INTENSITY/STRENGTH	24.2026157894	0.733797987155
2345	INTENSITY/STRENGTH	40.6712334996	0.965189646232
887	INTENSITY/STRENGTH	31.6789908582	0.86573624961
8125	INTENSITY/STRENGTH	57.3066712405	0.978645022153
61386	INTENSITY/STRENGTH	23.494244914	0.718977978928
7136	INTENSITY/STRENGTH	46.7939424322	0.995888477949
61204	INTENSITY/STRENGTH	41.4997200414	0.97109809625
5363491	INTENSITY/STRENGTH	60.7882356982	0.953445588208
520108	INTENSITY/STRENGTH	60.472123536	0.956133851459
6374	INTENSITY/STRENGTH	23.627379066	0.721793946029
8892	INTENSITY/STRENGTH	57.4562910851	0.977761489302
11525	INTENSITY/STRENGTH	56.1671522604	0.984786493199
6050	INTENSITY/STRENGTH	24.3871071334	0.737591887602
33032	INTENSITY/STRENGTH	15.6051258117	0.526797051829
89440	INTENSITY/STRENGTH	25.1873008383	0.753731984125
18827	INTENSITY/STRENGTH	62.701295271	0.935470839375
6054	INTENSITY/STRENGTH	65.176735824	0.907866675891
5367706	INTENSITY/STRENGTH	40.6410915938	0.964964333378
6569	INTENSITY/STRENGTH	37.7818895033	0.940287110356
2758	INTENSITY/STRENGTH	38.7951441885	0.949780482497
104721	INTENSITY/STRENGTH	69.9460412622	0.840862175186
11419	INTENSITY/STRENGTH	56.4266790964	0.983479118317
7122	INTENSITY/STRENGTH	50.0624429429	0.999998440352
240	INTENSITY/STRENGTH	58.0949418378	0.973788766657
650	INTENSITY/STRENGTH	34.6643677048	0.905927352843
643820	INTENSITY/STRENGTH	62.9799281935	0.932608585636
2214	INTENSITY/STRENGTH	48.4979325485	0.999097517348
5610	INTENSITY/STRENGTH	62.2934741486	0.939548197343
7194	INTENSITY/STRENGTH	35.0169030296	0.91020272207
12748	INTENSITY/STRENGTH	49.5846464134	0.999930992559
8467	INTENSITY/STRENGTH	46.0801253099	0.993853832966
31260	INTENSITY/STRENGTH	40.4778708868	0.96373162286
126	INTENSITY/STRENGTH	62.1207169397	0.941235288347
6386	INTENSITY/STRENGTH	19.5509940745	0.62914321526
9261	INTENSITY/STRENGTH	37.503462898	0.937534624184
7768	INTENSITY/STRENGTH	56.4261285446	0.983481948771
325	INTENSITY/STRENGTH	64.4761068347	0.916176932364
61252	INTENSITY/STRENGTH	49.0684633371	0.999652895778
6137	INTENSITY/STRENGTH	60.0932511933	0.95925051214
8914	INTENSITY/STRENGTH	55.0786606605	0.989682882358
1549778	INTENSITY/STRENGTH	30.8170737845	0.852806136724
638024	INTENSITY/STRENGTH	22.7636004202	0.703271415172
8785	INTENSITY/STRENGTH	59.6312246873	0.962895804409
31210	INTENSITY/STRENGTH	36.4031022449	0.926049748575
7803	INTENSITY/STRENGTH	57.4742498115	0.977654235902
7915	INTENSITY/STRENGTH	33.1911343967	0.886984814853
1551246	INTENSITY/STRENGTH	65.84391222	0.899588178226
244	INTENSITY/STRENGTH	56.1281307128	0.984978405587
165675	INTENSITY/STRENGTH	51.8157784354	0.998681179469
638014	INTENSITY/STRENGTH	42.7262328507	0.978836924583
356	INTENSITY/STRENGTH	51.4127777202	0.999201623645
7921	INTENSITY/STRENGTH	43.8897752992	0.985066061642
93375	INTENSITY/STRENGTH	67.9298557466	0.871408109162
14296	INTENSITY/STRENGTH	63.8538418354	0.92322842656
2346	INTENSITY/STRENGTH	69.6078783348	0.846212442884
7410	INTENSITY/STRENGTH	66.5493084466	0.890448155976
7695	INTENSITY/STRENGTH	39.909370901	0.959271681755
6287	INTENSITY/STRENGTH	32.6613956605	0.879749119823
10895	VALENCE/PLEASANTNESS	47.8035613922	0.998070262977
62444	VALENCE/PLEASANTNESS	24.9706620001	0.749412895714
5541	VALENCE/PLEASANTNESS	50.4351028137	0.999924274217
24020	VALENCE/PLEASANTNESS	53.5150569925	0.995057749736
14328	VALENCE/PLEASANTNESS	48.8476865792	0.999468869512
8048	VALENCE/PLEASANTNESS	55.7632921358	0.986713785503
9609	VALENCE/PLEASANTNESS	34.9203129974	0.909041215962
2345	VALENCE/PLEASANTNESS	45.1825509173	0.990716873734
887	VALENCE/PLEASANTNESS	42.3616345745	0.976662149451
8125	VALENCE/PLEASANTNESS	41.0936128601	0.968270507246
61386	VALENCE/PLEASANTNESS	42.2777731682	0.976146885103
7136	VALENCE/PLEASANTNESS	51.3939856481	0.999222721605
61204	VALENCE/PLEASANTNESS	58.0089810762	0.974342488848
5363491	VALENCE/PLEASANTNESS	52.4367190558	0.997624960097
520108	VALENCE/PLEASANTNESS	33.7516457061	0.894396393096
6374	VALENCE/PLEASANTNESS	25.7015463033	0.763834059179
8892	VALENCE/PLEASANTNESS	41.1238795817	0.968485794528
11525	VALENCE/PLEASANTNESS	41.3983743368	0.97040481438
6050	VALENCE/PLEASANTNESS	43.3603556011	0.982366048903
33032	VALENCE/PLEASANTNESS	43.9947897681	0.985574980028
89440	VALENCE/PLEASANTNESS	44.555795525	0.988144255054
18827	VALENCE/PLEASANTNESS	43.493030966	0.983063741596
6054	VALENCE/PLEASANTNESS	41.9857827806	0.974308928944
5367706	VALENCE/PLEASANTNESS	47.7120688265	0.997906148378
6569	VALENCE/PLEASANTNESS	43.227930177	0.981655628125
2758	VALENCE/PLEASANTNESS	46.9421795178	0.99625989356
104721	VALENCE/PLEASANTNESS	45.2919944667	0.991133873559
11419	VALENCE/PLEASANTNESS	41.3566282297	0.970116849776
7122	VALENCE/PLEASANTNESS	50.800151252	0.99974390319
7969	VALENCE/PLEASANTNESS	26.5384017446	0.779821362922
240	VALENCE/PLEASANTNESS	49.1006085149	0.999676437983
650	VALENCE/PLEASANTNESS	40.6859607601	0.965299469215
643820	VALENCE/PLEASANTNESS	53.4719448395	0.995178239612
2214	VALENCE/PLEASANTNESS	56.2903268876	0.984172715059
5610	VALENCE/PLEASANTNESS	42.3672232374	0.976696287557
7194	VALENCE/PLEASANTNESS	46.6512983303	0.995514478851
12748	VALENCE/PLEASANTNESS	34.4119128463	0.902804615556
8467	VALENCE/PLEASANTNESS	70.1974944013	0.836824487963
31260	VALENCE/PLEASANTNESS	37.7127192372	0.939609092582
126	VALENCE/PLEASANTNESS	54.5622994936	0.991674169332
6386	VALENCE/PLEASANTNESS	48.6848501404	0.999308152339
9261	VALENCE/PLEASANTNESS	40.577543135	0.964486922651
7768	VALENCE/PLEASANTNESS	40.7331472924	0.965650176358
7894	VALENCE/PLEASANTNESS	39.5983669509	0.956722411965
325	VALENCE/PLEASANTNESS	44.4872226019	0.987843714144
61252	VALENCE/PLEASANTNESS	33.1203810841	0.886031386102
61199	VALENCE/PLEASANTNESS	45.4832425043	0.99183956069
6137	VALENCE/PLEASANTNESS	24.0415963045	0.730464511032
8914	VALENCE/PLEASANTNESS	44.0641493313	0.985906270736
1549778	VALENCE/PLEASANTNESS	49.7902711689	0.999982405527
638024	VALENCE/PLEASANTNESS	47.7906344704	0.998047481583
8785	VALENCE/PLEASANTNESS	52.6896020753	0.997106416271
31210	VALENCE/PLEASANTNESS	48.7958119704	0.999419972476
7803	VALENCE/PLEASANTNESS	48.6531280675	0.999274374399
7915	VALENCE/PLEASANTNESS	40.3973852374	0.963115915888
1551246	VALENCE/PLEASANTNESS	52.3535928945	0.997784240195
244	VALENCE/PLEASANTNESS	37.8761272477	0.941204683795
61130	VALENCE/PLEASANTNESS	40.3950387704	0.963097887911
