#oID	descriptor	value	sigma
2879	INTENSITY/STRENGTH	42.5995401336	0.978093277507
16255	INTENSITY/STRENGTH	46.457085355	0.994979102327
15606	INTENSITY/STRENGTH	47.6965651698	0.997877675193
11527	INTENSITY/STRENGTH	49.9261935647	0.999997821044
7151	INTENSITY/STRENGTH	51.0990528171	0.999516833162
5367698	INTENSITY/STRENGTH	49.5179967233	0.999907069136
641423	INTENSITY/STRENGTH	48.9787261362	0.999582799878
6943	INTENSITY/STRENGTH	50.0279615201	0.999999687261
61204	INTENSITY/STRENGTH	48.8212513342	0.999444220633
6137	INTENSITY/STRENGTH	50.497676963	0.999900927056
660	INTENSITY/STRENGTH	49.6862194433	0.999960616705
8193	INTENSITY/STRENGTH	44.7763405372	0.989085352727
10882	INTENSITY/STRENGTH	50.6258593616	0.999843320024
11124	INTENSITY/STRENGTH	38.3981531568	0.946158859931
8363	INTENSITY/STRENGTH	47.4050812475	0.997306558667
8375	INTENSITY/STRENGTH	50.1708429047	0.999988325081
8785	INTENSITY/STRENGTH	49.4413697104	0.99987517288
31404	INTENSITY/STRENGTH	48.851799726	0.999472654452
5780	INTENSITY/STRENGTH	49.4871836353	0.99989480775
6997	INTENSITY/STRENGTH	50.8881757131	0.999684457561
24197	INTENSITY/STRENGTH	50.0960908775	0.999996306617
12580	INTENSITY/STRENGTH	49.6771578302	0.999958309173
7997	INTENSITY/STRENGTH	51.4387784365	0.999171966644
7601	INTENSITY/STRENGTH	47.710903194	0.997904014325
650	INTENSITY/STRENGTH	34.6382311344	0.905606422928
6569	INTENSITY/STRENGTH	38.4377972006	0.946526186571
22386	INTENSITY/STRENGTH	36.6388979671	0.928592380986
14104	INTENSITY/STRENGTH	49.9576109403	0.999999281267
14296	INTENSITY/STRENGTH	52.0198177097	0.998368134568
244	INTENSITY/STRENGTH	42.0350867128	0.974624062531
24473	INTENSITY/STRENGTH	50.2990929958	0.999964217352
11525	INTENSITY/STRENGTH	50.8086766735	0.999738416815
61027	INTENSITY/STRENGTH	45.7334735005	0.992718700652
228769	INTENSITY/STRENGTH	46.6374678132	0.995477350917
62902	INTENSITY/STRENGTH	50.7449876134	0.999777997382
326	INTENSITY/STRENGTH	50.379299131	0.999942452868
8180	INTENSITY/STRENGTH	45.9720739578	0.99351032472
5280450	INTENSITY/STRENGTH	46.4550811981	0.994973420275
8163	INTENSITY/STRENGTH	47.1576505786	0.996768419907
9256	INTENSITY/STRENGTH	47.1738290756	0.996805103162
