#oID	descriptor	value	sigma
8658	INTENSITY/STRENGTH	72.0346938776	0.805788906289
7720	INTENSITY/STRENGTH	59.4142857143	0.964548489796
325	INTENSITY/STRENGTH	68.0102040816	0.870253019575
521238	INTENSITY/STRENGTH	50.0816326531	0.999997334444
8051	INTENSITY/STRENGTH	61.8591836735	0.94374390504
62444	INTENSITY/STRENGTH	80.287755102	0.633060756352
101604	INTENSITY/STRENGTH	36.0357142857	0.921999489796
778574	INTENSITY/STRENGTH	43.6530612245	0.983886547272
7820	INTENSITY/STRENGTH	47.093877551	0.996621780925
31265	INTENSITY/STRENGTH	56.5551020408	0.982812254894
8615	INTENSITY/STRENGTH	30.5346938775	0.848440743024
1551246	INTENSITY/STRENGTH	50.5224489796	0.999890818825
6584	INTENSITY/STRENGTH	31.6357142857	0.865101204082
5960	INTENSITY/STRENGTH	10.2285714286	0.367293387756
61918	INTENSITY/STRENGTH	70.0	0.84
8797	INTENSITY/STRENGTH	62.1979591837	0.940483916701
31260	INTENSITY/STRENGTH	70.4795918368	0.83223452728
18554	INTENSITY/STRENGTH	60.2091836735	0.958309027488
12748	INTENSITY/STRENGTH	41.8775510204	0.97361032903
11525	INTENSITY/STRENGTH	59.3795918367	0.96480930279
440967	INTENSITY/STRENGTH	45.4469387755	0.991707853394
31234	INTENSITY/STRENGTH	50.7928571429	0.99974855102
7409	INTENSITY/STRENGTH	75.1081632653	0.747832054977
6106	INTENSITY/STRENGTH	47.5469387755	0.997592996252
8918	INTENSITY/STRENGTH	37.5826530612	0.938323798001
10748	INTENSITY/STRENGTH	35.2030612245	0.912420241149
7122	INTENSITY/STRENGTH	43.9836734694	0.985521526031
24197	INTENSITY/STRENGTH	27.2081632653	0.792212871304
11980	INTENSITY/STRENGTH	68.8469387755	0.857917159517
11086	INTENSITY/STRENGTH	80.2265306123	0.634542738859
7937	INTENSITY/STRENGTH	70.4306122449	0.83303603332
7792	INTENSITY/STRENGTH	54.9918367347	0.990032626406
13436	INTENSITY/STRENGTH	35.1765306122	0.912105902124
326	INTENSITY/STRENGTH	69.9408163265	0.840945537692
62332	INTENSITY/STRENGTH	23.212244898	0.712966470637
13561	INTENSITY/STRENGTH	25.1530612245	0.753051853395
7361	INTENSITY/STRENGTH	45.5367346939	0.992031705123
93375	INTENSITY/STRENGTH	59.6081632653	0.963073279467
7147	INTENSITY/STRENGTH	72.3346938775	0.800464579759
641423	INTENSITY/STRENGTH	27.6326530612	0.799880716368
17617	INTENSITY/STRENGTH	21.1357142857	0.666741204082
8082	INTENSITY/STRENGTH	30.8326530612	0.853045124532
7593	INTENSITY/STRENGTH	32.0918367347	0.871719075386
8137	INTENSITY/STRENGTH	43.5918367347	0.983574177426
8175	INTENSITY/STRENGTH	59.5387755102	0.963604704706
62900	INTENSITY/STRENGTH	53.8734693878	0.993998493961
8184	INTENSITY/STRENGTH	31.3244897959	0.860490127447
16324	INTENSITY/STRENGTH	65.7836734694	0.900350260725
7059	INTENSITY/STRENGTH	60.6326530612	0.954778675552
8908	INTENSITY/STRENGTH	48.7918367347	0.99941613661
638014	INTENSITY/STRENGTH	38.9867346939	0.951483194919
5541	INTENSITY/STRENGTH	33.3244897959	0.888770943773
637566	INTENSITY/STRENGTH	60.6530612245	0.954604914619
2969	INTENSITY/STRENGTH	49.9653061225	0.999999518534
7047	INTENSITY/STRENGTH	68.593877551	0.861707087047
98330	INTENSITY/STRENGTH	34.7244897959	0.906663515202
61386	INTENSITY/STRENGTH	12.7724489796	0.445643778009
7654	INTENSITY/STRENGTH	34.9908163265	0.909889762183
243	INTENSITY/STRENGTH	54.9510204082	0.990194958767
61192	INTENSITY/STRENGTH	42.7102040816	0.978743550187
62580	INTENSITY/STRENGTH	29.7408163265	0.835826190754
12810	INTENSITY/STRENGTH	60.1020408163	0.959179508538
8658	VALENCE/PLEASANTNESS	50.7829567714	0.999754791478
7720	VALENCE/PLEASANTNESS	42.9669877932	0.980214695719
325	VALENCE/PLEASANTNESS	40.0122537633	0.960097970045
521238	VALENCE/PLEASANTNESS	53.3893303603	0.995404975883
8051	VALENCE/PLEASANTNESS	43.280093599	0.981937143185
62444	VALENCE/PLEASANTNESS	26.3957090492	0.777134979484
101604	VALENCE/PLEASANTNESS	54.2841130417	0.992658550178
778574	VALENCE/PLEASANTNESS	44.9784288614	0.98991352932
